seed,fpr,tpr,roc_auc,precision,recall,AP,accuracy,site
86,"[0.         0.         0.04444444 0.04444444 0.06666667 0.06666667
 0.11111111 0.11111111 0.22222222 0.22222222 0.55555556 0.55555556
 0.64444444 0.64444444 0.8        0.8        1.        ]","[0.    0.125 0.125 0.25  0.25  0.375 0.375 0.5   0.5   0.625 0.625 0.75
 0.75  0.875 0.875 1.    1.   ]",0.6944444444444444,"[0.18181818 0.1627907  0.16666667 0.17073171 0.175      0.17948718
 0.18421053 0.18918919 0.19444444 0.17142857 0.17647059 0.18181818
 0.1875     0.19354839 0.16666667 0.17241379 0.17857143 0.18518519
 0.19230769 0.2        0.20833333 0.2173913  0.22727273 0.23809524
 0.25       0.26315789 0.27777778 0.29411765 0.3125     0.33333333
 0.28571429 0.30769231 0.33333333 0.36363636 0.4        0.44444444
 0.375      0.42857143 0.5        0.4        0.5        0.33333333
 0.5        1.         1.        ]","[1.    0.875 0.875 0.875 0.875 0.875 0.875 0.875 0.875 0.75  0.75  0.75
 0.75  0.75  0.625 0.625 0.625 0.625 0.625 0.625 0.625 0.625 0.625 0.625
 0.625 0.625 0.625 0.625 0.625 0.625 0.5   0.5   0.5   0.5   0.5   0.5
 0.375 0.375 0.375 0.25  0.25  0.125 0.125 0.125 0.   ]",0.41844859889214725,0.8679245283018868,MRC
87,"[0.         0.         0.         0.05263158 0.05263158 0.10526316
 0.10526316 0.28947368 0.28947368 0.52631579 0.52631579 0.76315789
 0.76315789 1.        ]","[0.         0.09090909 0.45454545 0.45454545 0.54545455 0.54545455
 0.72727273 0.72727273 0.81818182 0.81818182 0.90909091 0.90909091
 1.         1.        ]",0.8325358851674641,"[0.275      0.25641026 0.26315789 0.27027027 0.27777778 0.28571429
 0.29411765 0.3030303  0.3125     0.32258065 0.33333333 0.31034483
 0.32142857 0.33333333 0.34615385 0.36       0.375      0.39130435
 0.40909091 0.42857143 0.45       0.42105263 0.44444444 0.47058824
 0.5        0.53333333 0.57142857 0.61538462 0.66666667 0.63636364
 0.6        0.66666667 0.75       0.71428571 0.83333333 1.
 1.         1.         1.         1.         1.        ]","[1.         0.90909091 0.90909091 0.90909091 0.90909091 0.90909091
 0.90909091 0.90909091 0.90909091 0.90909091 0.90909091 0.81818182
 0.81818182 0.81818182 0.81818182 0.81818182 0.81818182 0.81818182
 0.81818182 0.81818182 0.81818182 0.72727273 0.72727273 0.72727273
 0.72727273 0.72727273 0.72727273 0.72727273 0.72727273 0.63636364
 0.54545455 0.54545455 0.54545455 0.45454545 0.45454545 0.45454545
 0.36363636 0.27272727 0.18181818 0.09090909 0.        ]",0.7373966942148761,0.8367346938775511,MRC
88,"[0.         0.         0.         0.02941176 0.02941176 0.05882353
 0.05882353 0.11764706 0.11764706 0.14705882 0.14705882 0.17647059
 0.17647059 0.44117647 0.44117647 0.73529412 0.73529412 1.        ]","[0.         0.07142857 0.21428571 0.21428571 0.42857143 0.42857143
 0.5        0.5        0.57142857 0.57142857 0.64285714 0.64285714
 0.78571429 0.78571429 0.85714286 0.85714286 1.         1.        ]",0.8088235294117646,"[0.35897436 0.34210526 0.32432432 0.33333333 0.34285714 0.35294118
 0.36363636 0.375      0.38709677 0.4        0.4137931  0.42857143
 0.44444444 0.42307692 0.44       0.45833333 0.47826087 0.5
 0.52380952 0.55       0.57894737 0.61111111 0.64705882 0.625
 0.6        0.64285714 0.61538462 0.66666667 0.63636364 0.7
 0.77777778 0.75       0.85714286 0.83333333 0.8        0.75
 1.         1.         1.         1.        ]","[1.         0.92857143 0.85714286 0.85714286 0.85714286 0.85714286
 0.85714286 0.85714286 0.85714286 0.85714286 0.85714286 0.85714286
 0.85714286 0.78571429 0.78571429 0.78571429 0.78571429 0.78571429
 0.78571429 0.78571429 0.78571429 0.78571429 0.78571429 0.71428571
 0.64285714 0.64285714 0.57142857 0.57142857 0.5        0.5
 0.5        0.42857143 0.42857143 0.35714286 0.28571429 0.21428571
 0.21428571 0.14285714 0.07142857 0.        ]",0.7139543334202776,0.7291666666666666,MRC
89,"[0.         0.         0.         0.09677419 0.09677419 0.12903226
 0.12903226 0.16129032 0.16129032 0.4516129  0.4516129  0.61290323
 0.61290323 1.        ]","[0.         0.06666667 0.6        0.6        0.66666667 0.66666667
 0.8        0.8        0.86666667 0.86666667 0.93333333 0.93333333
 1.         1.        ]",0.8946236559139785,"[0.44117647 0.42424242 0.4375     0.4516129  0.46666667 0.48275862
 0.5        0.48148148 0.5        0.52       0.54166667 0.56521739
 0.59090909 0.61904762 0.65       0.68421053 0.72222222 0.70588235
 0.75       0.73333333 0.71428571 0.76923077 0.75       0.81818182
 0.9        1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.        ]","[1.         0.93333333 0.93333333 0.93333333 0.93333333 0.93333333
 0.93333333 0.86666667 0.86666667 0.86666667 0.86666667 0.86666667
 0.86666667 0.86666667 0.86666667 0.86666667 0.86666667 0.8
 0.8        0.73333333 0.66666667 0.66666667 0.6        0.6
 0.6        0.6        0.53333333 0.46666667 0.4        0.33333333
 0.26666667 0.2        0.13333333 0.06666667 0.        ]",0.861064186358304,0.6739130434782609,MRC
90,"[0.         0.         0.         0.07894737 0.07894737 0.18421053
 0.18421053 0.34210526 0.34210526 0.36842105 0.36842105 0.63157895
 0.63157895 1.        ]","[0.         0.11111111 0.44444444 0.44444444 0.55555556 0.55555556
 0.66666667 0.66666667 0.77777778 0.77777778 0.88888889 0.88888889
 1.         1.        ]",0.8216374269005848,"[0.27272727 0.25       0.25806452 0.26666667 0.27586207 0.28571429
 0.2962963  0.30769231 0.32       0.33333333 0.34782609 0.36363636
 0.33333333 0.35       0.31578947 0.33333333 0.35294118 0.375
 0.4        0.42857143 0.46153846 0.41666667 0.45454545 0.5
 0.55555556 0.625      0.57142857 0.66666667 0.8        1.
 1.         1.         1.         1.        ]","[1.         0.88888889 0.88888889 0.88888889 0.88888889 0.88888889
 0.88888889 0.88888889 0.88888889 0.88888889 0.88888889 0.88888889
 0.77777778 0.77777778 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.55555556 0.55555556 0.55555556
 0.55555556 0.55555556 0.44444444 0.44444444 0.44444444 0.44444444
 0.33333333 0.22222222 0.11111111 0.        ]",0.6747668997668999,0.8297872340425532,MRC
91,"[0.         0.         0.03030303 0.03030303 0.06060606 0.06060606
 0.18181818 0.18181818 0.21212121 0.21212121 0.33333333 0.33333333
 0.36363636 0.36363636 0.51515152 0.51515152 0.57575758 0.57575758
 1.        ]","[0.         0.08333333 0.08333333 0.16666667 0.16666667 0.41666667
 0.41666667 0.5        0.5        0.66666667 0.66666667 0.75
 0.75       0.83333333 0.83333333 0.91666667 0.91666667 1.
 1.        ]",0.7828282828282829,"[0.38709677 0.36666667 0.37931034 0.39285714 0.37037037 0.38461538
 0.4        0.41666667 0.43478261 0.45454545 0.42857143 0.45
 0.42105263 0.44444444 0.47058824 0.5        0.53333333 0.5
 0.46153846 0.5        0.45454545 0.5        0.55555556 0.625
 0.71428571 0.66666667 0.6        0.5        0.66666667 0.5
 1.         1.        ]","[1.         0.91666667 0.91666667 0.91666667 0.83333333 0.83333333
 0.83333333 0.83333333 0.83333333 0.83333333 0.75       0.75
 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667 0.58333333
 0.5        0.5        0.41666667 0.41666667 0.41666667 0.41666667
 0.41666667 0.33333333 0.25       0.16666667 0.16666667 0.08333333
 0.08333333 0.        ]",0.5721209793790439,0.7555555555555555,MRC
92,"[0.         0.         0.         0.03846154 0.03846154 0.13461538
 0.13461538 0.25       0.25       0.38461538 0.38461538 0.53846154
 0.53846154 0.73076923 0.73076923 0.96153846 0.96153846 1.        ]","[0.         0.07692308 0.46153846 0.46153846 0.53846154 0.53846154
 0.61538462 0.61538462 0.69230769 0.69230769 0.76923077 0.76923077
 0.84615385 0.84615385 0.92307692 0.92307692 1.         1.        ]",0.7662721893491125,"[0.20634921 0.19354839 0.19672131 0.2        0.20338983 0.20689655
 0.21052632 0.21428571 0.21818182 0.22222222 0.22641509 0.23076923
 0.23529412 0.24       0.2244898  0.22916667 0.23404255 0.23913043
 0.24444444 0.25       0.25581395 0.26190476 0.26829268 0.275
 0.28205128 0.26315789 0.27027027 0.27777778 0.28571429 0.29411765
 0.3030303  0.3125     0.32258065 0.33333333 0.31034483 0.32142857
 0.33333333 0.34615385 0.36       0.375      0.39130435 0.40909091
 0.38095238 0.4        0.42105263 0.44444444 0.47058824 0.5
 0.53333333 0.5        0.53846154 0.58333333 0.63636364 0.7
 0.77777778 0.75       0.85714286 1.         1.         1.
 1.         1.         1.         1.        ]","[1.         0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 0.92307692 0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 0.92307692 0.92307692 0.84615385 0.84615385 0.84615385 0.84615385
 0.84615385 0.84615385 0.84615385 0.84615385 0.84615385 0.84615385
 0.84615385 0.76923077 0.76923077 0.76923077 0.76923077 0.76923077
 0.76923077 0.76923077 0.76923077 0.76923077 0.69230769 0.69230769
 0.69230769 0.69230769 0.69230769 0.69230769 0.69230769 0.69230769
 0.61538462 0.61538462 0.61538462 0.61538462 0.61538462 0.61538462
 0.61538462 0.53846154 0.53846154 0.53846154 0.53846154 0.53846154
 0.53846154 0.46153846 0.46153846 0.46153846 0.38461538 0.30769231
 0.23076923 0.15384615 0.07692308 0.        ]",0.6755335263027569,0.8153846153846154,MRC
93,"[0.         0.         0.         0.03030303 0.03030303 0.15151515
 0.15151515 0.27272727 0.27272727 0.51515152 0.51515152 0.66666667
 0.66666667 1.        ]","[0.         0.06666667 0.2        0.2        0.66666667 0.66666667
 0.73333333 0.73333333 0.8        0.8        0.93333333 0.93333333
 1.         1.        ]",0.8444444444444444,"[0.40540541 0.38888889 0.4        0.41176471 0.42424242 0.4375
 0.4516129  0.43333333 0.4137931  0.42857143 0.44444444 0.46153846
 0.48       0.5        0.52173913 0.54545455 0.57142857 0.55
 0.57894737 0.61111111 0.64705882 0.6875     0.66666667 0.71428571
 0.76923077 0.83333333 0.90909091 0.9        0.88888889 0.875
 0.85714286 0.83333333 0.8        0.75       1.         1.
 1.         1.        ]","[1.         0.93333333 0.93333333 0.93333333 0.93333333 0.93333333
 0.93333333 0.86666667 0.8        0.8        0.8        0.8
 0.8        0.8        0.8        0.8        0.8        0.73333333
 0.73333333 0.73333333 0.73333333 0.73333333 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.6        0.53333333 0.46666667
 0.4        0.33333333 0.26666667 0.2        0.2        0.13333333
 0.06666667 0.        ]",0.774182413456607,0.7083333333333334,MRC
94,"[0.    0.    0.    0.025 0.025 0.075 0.075 0.1   0.1   0.575 0.575 0.6
 0.6   0.675 0.675 1.   ]","[0.         0.07692308 0.46153846 0.46153846 0.53846154 0.53846154
 0.61538462 0.61538462 0.69230769 0.69230769 0.76923077 0.76923077
 0.84615385 0.84615385 1.         1.        ]",0.7903846153846155,"[0.325      0.30769231 0.28947368 0.2972973  0.30555556 0.31428571
 0.29411765 0.3030303  0.28125    0.29032258 0.3        0.31034483
 0.32142857 0.33333333 0.34615385 0.36       0.375      0.39130435
 0.40909091 0.42857143 0.45       0.47368421 0.5        0.52941176
 0.5625     0.6        0.64285714 0.69230769 0.66666667 0.72727273
 0.7        0.77777778 0.875      0.85714286 1.         1.
 1.         1.         1.         1.         1.        ]","[1.         0.92307692 0.84615385 0.84615385 0.84615385 0.84615385
 0.76923077 0.76923077 0.69230769 0.69230769 0.69230769 0.69230769
 0.69230769 0.69230769 0.69230769 0.69230769 0.69230769 0.69230769
 0.69230769 0.69230769 0.69230769 0.69230769 0.69230769 0.69230769
 0.69230769 0.69230769 0.69230769 0.69230769 0.61538462 0.61538462
 0.53846154 0.53846154 0.53846154 0.46153846 0.46153846 0.38461538
 0.30769231 0.23076923 0.15384615 0.07692308 0.        ]",0.7341991341991342,0.7924528301886793,MRC
95,"[0.         0.         0.         0.02857143 0.02857143 0.08571429
 0.08571429 0.22857143 0.22857143 0.28571429 0.28571429 0.4
 0.4        1.        ]",[0.  0.1 0.5 0.5 0.6 0.6 0.7 0.7 0.8 0.8 0.9 0.9 1.  1. ],0.8971428571428571,"[0.41666667 0.39130435 0.40909091 0.42857143 0.45       0.47368421
 0.44444444 0.47058824 0.5        0.46666667 0.5        0.53846154
 0.58333333 0.63636364 0.7        0.66666667 0.75       0.85714286
 0.83333333 1.         1.         1.         1.         1.
 1.        ]","[1.  0.9 0.9 0.9 0.9 0.9 0.8 0.8 0.8 0.7 0.7 0.7 0.7 0.7 0.7 0.6 0.6 0.6
 0.5 0.5 0.4 0.3 0.2 0.1 0. ]",0.794749373433584,0.8222222222222222,MRC
96,"[0.         0.         0.         0.02631579 0.02631579 0.05263158
 0.05263158 0.15789474 0.15789474 0.21052632 0.21052632 0.26315789
 0.26315789 0.28947368 0.28947368 0.34210526 0.34210526 0.60526316
 0.60526316 0.78947368 0.78947368 1.        ]","[0.         0.05882353 0.11764706 0.11764706 0.35294118 0.35294118
 0.47058824 0.47058824 0.58823529 0.58823529 0.70588235 0.70588235
 0.76470588 0.76470588 0.82352941 0.82352941 0.88235294 0.88235294
 0.94117647 0.94117647 1.         1.        ]",0.8095975232198143,"[0.36170213 0.34782609 0.35555556 0.36363636 0.37209302 0.38095238
 0.3902439  0.4        0.41025641 0.39473684 0.40540541 0.41666667
 0.42857143 0.44117647 0.45454545 0.46875    0.48387097 0.5
 0.51724138 0.53571429 0.51851852 0.53846154 0.56       0.54166667
 0.56521739 0.54545455 0.57142857 0.6        0.57894737 0.55555556
 0.58823529 0.625      0.6        0.57142857 0.61538462 0.66666667
 0.72727273 0.8        0.77777778 0.75       0.85714286 0.83333333
 0.8        0.75       0.66666667 1.         1.         1.        ]","[1.         0.94117647 0.94117647 0.94117647 0.94117647 0.94117647
 0.94117647 0.94117647 0.94117647 0.88235294 0.88235294 0.88235294
 0.88235294 0.88235294 0.88235294 0.88235294 0.88235294 0.88235294
 0.88235294 0.88235294 0.82352941 0.82352941 0.82352941 0.76470588
 0.76470588 0.70588235 0.70588235 0.70588235 0.64705882 0.58823529
 0.58823529 0.58823529 0.52941176 0.47058824 0.47058824 0.47058824
 0.47058824 0.47058824 0.41176471 0.35294118 0.35294118 0.29411765
 0.23529412 0.17647059 0.11764706 0.11764706 0.05882353 0.        ]",0.6855936206829198,0.7272727272727273,MRC
97,"[0.         0.         0.         0.02631579 0.02631579 0.07894737
 0.07894737 0.15789474 0.15789474 0.18421053 0.18421053 0.21052632
 0.21052632 0.71052632 0.71052632 1.        ]","[0.         0.09090909 0.27272727 0.27272727 0.54545455 0.54545455
 0.63636364 0.63636364 0.72727273 0.72727273 0.81818182 0.81818182
 0.90909091 0.90909091 1.         1.        ]",0.8708133971291866,"[0.28947368 0.27027027 0.27777778 0.28571429 0.29411765 0.3030303
 0.3125     0.32258065 0.33333333 0.34482759 0.35714286 0.37037037
 0.38461538 0.4        0.41666667 0.43478261 0.45454545 0.47619048
 0.5        0.52631579 0.55555556 0.52941176 0.5625     0.53333333
 0.57142857 0.53846154 0.58333333 0.63636364 0.7        0.66666667
 0.75       0.85714286 0.83333333 0.8        0.75       1.
 1.         1.         1.        ]","[1.         0.90909091 0.90909091 0.90909091 0.90909091 0.90909091
 0.90909091 0.90909091 0.90909091 0.90909091 0.90909091 0.90909091
 0.90909091 0.90909091 0.90909091 0.90909091 0.90909091 0.90909091
 0.90909091 0.90909091 0.90909091 0.81818182 0.81818182 0.72727273
 0.72727273 0.63636364 0.63636364 0.63636364 0.63636364 0.54545455
 0.54545455 0.54545455 0.45454545 0.36363636 0.27272727 0.27272727
 0.18181818 0.09090909 0.        ]",0.7426758183337131,0.8367346938775511,MRC
98,"[0.         0.         0.         0.02040816 0.02040816 0.08163265
 0.08163265 0.28571429 0.28571429 0.32653061 0.32653061 0.57142857
 0.57142857 0.67346939 0.67346939 1.        ]","[0.         0.08333333 0.16666667 0.16666667 0.58333333 0.58333333
 0.66666667 0.66666667 0.75       0.75       0.83333333 0.83333333
 0.91666667 0.91666667 1.         1.        ]",0.8299319727891156,"[0.26666667 0.25       0.25581395 0.26190476 0.26829268 0.275
 0.28205128 0.26315789 0.27027027 0.27777778 0.28571429 0.29411765
 0.3030303  0.3125     0.32258065 0.33333333 0.34482759 0.35714286
 0.37037037 0.38461538 0.36       0.375      0.39130435 0.36363636
 0.38095238 0.4        0.42105263 0.44444444 0.47058824 0.5
 0.53333333 0.57142857 0.61538462 0.66666667 0.63636364 0.7
 0.77777778 0.875      0.85714286 0.83333333 0.8        0.75
 0.66666667 1.         1.         1.        ]","[1.         0.91666667 0.91666667 0.91666667 0.91666667 0.91666667
 0.91666667 0.83333333 0.83333333 0.83333333 0.83333333 0.83333333
 0.83333333 0.83333333 0.83333333 0.83333333 0.83333333 0.83333333
 0.83333333 0.83333333 0.75       0.75       0.75       0.66666667
 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.66666667 0.58333333 0.58333333
 0.58333333 0.58333333 0.5        0.41666667 0.33333333 0.25
 0.16666667 0.16666667 0.08333333 0.        ]",0.6755650448585232,0.8360655737704918,MRC
99,"[0.         0.         0.         0.15909091 0.15909091 0.59090909
 0.59090909 1.        ]",[0.   0.25 0.5  0.5  0.75 0.75 1.   1.  ],0.8125,"[0.13333333 0.10344828 0.10714286 0.11111111 0.11538462 0.12
 0.125      0.13043478 0.13636364 0.14285714 0.15       0.15789474
 0.16666667 0.17647059 0.1875     0.2        0.21428571 0.23076923
 0.25       0.27272727 0.3        0.22222222 0.25       0.28571429
 0.33333333 0.4        0.5        0.66666667 1.         1.
 1.        ]","[1.   0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75
 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.5  0.5  0.5  0.5  0.5  0.5  0.5
 0.5  0.25 0.  ]",0.6083333333333334,0.9583333333333334,MRC
