seed,fpr,tpr,roc_auc,precision,recall,AP,accuracy,site
81,"[0.         0.         0.         0.08333333 0.08333333 0.5
 0.5        0.91666667 0.91666667 1.        ]",[0.  0.2 0.4 0.4 0.6 0.6 0.8 0.8 1.  1. ],0.7,"[0.3125     0.26666667 0.28571429 0.30769231 0.33333333 0.36363636
 0.4        0.33333333 0.375      0.42857143 0.5        0.6
 0.75       0.66666667 1.         1.         1.        ]",[1.  0.8 0.8 0.8 0.8 0.8 0.8 0.6 0.6 0.6 0.6 0.6 0.6 0.4 0.4 0.2 0. ],0.6925,0.7058823529411765,AHRI
82,[0.    0.    0.    0.625 0.875 1.    1.   ],"[0.         0.33333333 0.66666667 0.66666667 0.66666667 0.66666667
 1.        ]",0.6666666666666666,"[0.27272727 0.2        0.22222222 0.28571429 0.33333333 0.4
 0.5        0.66666667 1.         1.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.33333333 0.        ]",0.7575757575757576,0.7272727272727273,AHRI
83,"[0.         0.         0.         0.42857143 0.42857143 0.5
 0.5        1.        ]",[0.   0.25 0.5  0.5  0.75 0.75 1.   1.  ],0.7678571428571428,"[0.36363636 0.3        0.33333333 0.25       0.28571429 0.33333333
 0.4        0.5        0.66666667 1.         1.         1.        ]",[1.   0.75 0.75 0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.25 0.  ],0.6742424242424243,0.7777777777777778,AHRI
84,[0.  0.  0.  0.6 0.7 1.  1. ],[0.  0.2 0.6 0.6 0.8 0.8 1. ],0.6699999999999999,"[0.33333333 0.28571429 0.30769231 0.33333333 0.36363636 0.33333333
 0.375      0.42857143 0.5        0.6        0.75       1.
 1.         1.         1.        ]",[1.  0.8 0.8 0.8 0.8 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.4 0.2 0. ],0.7393939393939393,0.6666666666666666,AHRI
85,"[0.         0.         0.         0.08333333 0.08333333 0.16666667
 0.16666667 0.5        0.5        0.58333333 0.58333333 1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.57142857 0.57142857 0.71428571 0.71428571 1.         1.        ]",0.7261904761904762,"[0.5        0.46153846 0.41666667 0.45454545 0.4        0.44444444
 0.5        0.57142857 0.66666667 0.6        0.75       0.66666667
 1.         1.         1.        ]","[1.         0.85714286 0.71428571 0.71428571 0.57142857 0.57142857
 0.57142857 0.57142857 0.57142857 0.42857143 0.42857143 0.28571429
 0.28571429 0.14285714 0.        ]",0.6903929403929403,0.631578947368421,AHRI
86,"[0.         0.         0.         0.83333333 0.83333333 1.
 1.        ]",[0.  0.2 0.6 0.6 0.8 0.8 1. ],0.6333333333333333,"[0.45454545 0.4        0.44444444 0.375      0.42857143 0.5
 0.6        0.75       1.         1.         1.         1.        ]",[1.  0.8 0.8 0.6 0.6 0.6 0.6 0.6 0.6 0.4 0.2 0. ],0.7797979797979797,0.5454545454545454,AHRI
87,"[0.         0.         0.16666667 0.16666667 0.33333333 0.75
 0.75       0.83333333 1.         1.        ]",[0.  0.2 0.2 0.4 0.4 0.4 0.6 0.8 0.8 1. ],0.45833333333333337,"[0.29411765 0.25       0.26666667 0.28571429 0.25       0.18181818
 0.2        0.22222222 0.25       0.28571429 0.33333333 0.5
 0.33333333 0.5        1.         1.        ]",[1.  0.8 0.8 0.8 0.6 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.2 0.2 0.2 0. ],0.46596638655462186,0.7058823529411765,AHRI
88,"[0.         0.08333333 0.08333333 0.41666667 0.41666667 0.75
 0.75       1.        ]","[0.         0.         0.33333333 0.33333333 0.66666667 0.66666667
 1.         1.        ]",0.5833333333333333,"[0.25       0.18181818 0.2        0.22222222 0.25       0.28571429
 0.16666667 0.2        0.25       0.33333333 0.5        0.
 1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.
 0.        ]",0.34523809523809523,0.8,AHRI
89,[0.         0.06666667 0.06666667 0.13333333 0.13333333 1.        ],[0.         0.         0.33333333 0.33333333 1.         1.        ],0.888888888888889,[0.6        0.5        0.33333333 0.5        0.         1.        ],[1.         0.66666667 0.33333333 0.33333333 0.         0.        ],0.5333333333333333,0.8333333333333334,AHRI
90,"[0.         0.         0.         0.16666667 0.16666667 0.33333333
 0.33333333 0.41666667 0.41666667 0.5        0.58333333 0.75
 0.75       1.        ]","[0.    0.125 0.25  0.25  0.375 0.375 0.5   0.5   0.75  0.75  0.875 0.875
 1.    1.   ]",0.671875,"[0.47058824 0.4375     0.46666667 0.5        0.5        0.54545455
 0.5        0.44444444 0.5        0.42857143 0.5        0.6
 0.5        0.66666667 1.         1.         1.        ]","[1.    0.875 0.875 0.875 0.75  0.75  0.625 0.5   0.5   0.375 0.375 0.375
 0.25  0.25  0.25  0.125 0.   ]",0.6395053475935829,0.6,AHRI
91,"[0.         0.09090909 0.54545455 0.54545455 0.72727273 0.72727273
 0.81818182 0.90909091 0.90909091 1.        ]",[0.   0.   0.   0.25 0.25 0.5  0.5  0.75 1.   1.  ],0.23863636363636365,"[0.28571429 0.23076923 0.18181818 0.2        0.11111111 0.14285714
 0.         0.         0.         0.         0.         0.
 1.        ]",[1.   0.75 0.5  0.5  0.25 0.25 0.   0.   0.   0.   0.   0.   0.  ],0.2148351648351648,0.7333333333333333,AHRI
92,[0.         0.         0.         0.83333333 0.83333333 1.        ],[0.   0.25 0.75 0.75 1.   1.  ],0.7916666666666666,"[0.28571429 0.23076923 0.25       0.27272727 0.3        0.33333333
 0.375      0.42857143 0.5        0.6        0.75       1.
 1.         1.         1.        ]","[1.   0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.5  0.25
 0.  ]",0.8214285714285714,0.75,AHRI
93,"[0.         0.07142857 0.21428571 0.21428571 0.35714286 0.35714286
 0.78571429 0.78571429 1.        ]","[0.         0.         0.         0.33333333 0.33333333 0.66666667
 0.66666667 1.         1.        ]",0.5476190476190477,"[0.21428571 0.15384615 0.16666667 0.18181818 0.2        0.22222222
 0.25       0.28571429 0.16666667 0.2        0.25       0.
 0.         0.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.33333333 0.33333333 0.33333333 0.
 0.         0.         0.        ]",0.25,0.8235294117647058,AHRI
94,"[0.         0.07142857 0.21428571 0.28571429 0.71428571 0.71428571
 1.        ]","[0.         0.         0.         0.33333333 0.33333333 1.
 1.        ]",0.44047619047619047,"[0.23076923 0.16666667 0.09090909 0.1        0.11111111 0.125
 0.14285714 0.16666667 0.2        0.         0.         0.
 1.        ]","[1.         0.66666667 0.33333333 0.33333333 0.33333333 0.33333333
 0.33333333 0.33333333 0.33333333 0.         0.         0.
 0.        ]",0.19914529914529916,0.8235294117647058,AHRI
95,[0.  0.  0.4 0.6 1.  1. ],[0.         0.33333333 0.33333333 0.33333333 0.33333333 1.        ],0.3333333333333333,"[0.23076923 0.16666667 0.09090909 0.1        0.11111111 0.125
 0.14285714 0.2        0.25       0.33333333 0.5        1.
 1.        ]","[1.         0.66666667 0.33333333 0.33333333 0.33333333 0.33333333
 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
 0.        ]",0.4658119658119658,0.7692307692307693,AHRI
96,"[0.         0.         0.         0.13333333 0.26666667 0.4
 0.4        0.46666667 0.46666667 0.86666667 0.86666667 1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.28571429 0.28571429
 0.57142857 0.57142857 0.85714286 0.85714286 1.         1.        ]",0.6285714285714286,"[0.35       0.31578947 0.33333333 0.35294118 0.375      0.4
 0.42857143 0.46153846 0.36363636 0.4        0.33333333 0.25
 0.28571429 0.33333333 0.5        0.66666667 1.         1.
 1.        ]","[1.         0.85714286 0.85714286 0.85714286 0.85714286 0.85714286
 0.85714286 0.85714286 0.57142857 0.57142857 0.42857143 0.28571429
 0.28571429 0.28571429 0.28571429 0.28571429 0.28571429 0.14285714
 0.        ]",0.5723443223443223,0.6818181818181818,AHRI
97,"[0.         0.         0.         0.42857143 0.42857143 0.64285714
 0.64285714 0.78571429 0.78571429 0.92857143 0.92857143 1.        ]","[0.         0.14285714 0.42857143 0.42857143 0.57142857 0.57142857
 0.71428571 0.71428571 0.85714286 0.85714286 1.         1.        ]",0.6020408163265306,"[0.35       0.31578947 0.33333333 0.35294118 0.3125     0.33333333
 0.35714286 0.30769231 0.33333333 0.36363636 0.4        0.33333333
 0.375      0.42857143 0.5        0.6        0.75       1.
 1.         1.         1.        ]","[1.         0.85714286 0.85714286 0.85714286 0.71428571 0.71428571
 0.71428571 0.57142857 0.57142857 0.57142857 0.57142857 0.42857143
 0.42857143 0.42857143 0.42857143 0.42857143 0.42857143 0.42857143
 0.28571429 0.14285714 0.        ]",0.6371548619447779,0.6666666666666666,AHRI
98,[0.  0.  0.2 0.2 0.3 0.3 0.7 0.7 1. ],[0.   0.25 0.25 0.5  0.5  0.75 0.75 1.   1.  ],0.7000000000000001,"[0.36363636 0.3        0.33333333 0.375      0.42857143 0.5
 0.4        0.5        0.33333333 0.5        1.         1.        ]",[1.   0.75 0.75 0.75 0.75 0.75 0.5  0.5  0.25 0.25 0.25 0.  ],0.5909090909090909,0.7142857142857143,AHRI
99,"[0.         0.         0.26666667 0.26666667 0.53333333 0.53333333
 1.        ]","[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.
 1.        ]",0.7333333333333333,"[0.27272727 0.2        0.22222222 0.25       0.28571429 0.33333333
 0.2        0.25       0.33333333 0.5        1.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.        ]",0.5353535353535354,0.8333333333333334,AHRI
