seed,fpr,tpr,roc_auc,precision,recall,AP,accuracy,site
64,[0.         0.11111111 0.11111111 0.66666667 0.66666667 1.        ],[0.  0.  0.5 0.5 1.  1. ],0.6111111111111112,"[0.25       0.14285714 0.16666667 0.2        0.25       0.33333333
 0.5        0.         1.        ]",[1.  0.5 0.5 0.5 0.5 0.5 0.5 0.  0. ],0.375,0.8181818181818182,AHRI
65,[0.     0.     0.5625 0.5625 0.625  0.625  0.6875 0.6875 1.    ],[0.   0.25 0.25 0.5  0.5  0.75 0.75 1.   1.  ],0.53125,"[0.26666667 0.21428571 0.23076923 0.16666667 0.18181818 0.1
 0.11111111 0.125      0.14285714 0.16666667 0.2        0.25
 0.33333333 0.5        1.         1.        ]","[1.   0.75 0.75 0.5  0.5  0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25
 0.25 0.  ]",0.41981351981351983,0.85,AHRI
66,"[0.         0.         0.33333333 0.33333333 0.6        0.6
 0.86666667 0.86666667 1.        ]",[0.   0.25 0.25 0.5  0.5  0.75 0.75 1.   1.  ],0.55,"[0.23529412 0.1875     0.2        0.21428571 0.23076923 0.25
 0.18181818 0.2        0.22222222 0.25       0.28571429 0.16666667
 0.2        0.25       0.33333333 0.5        1.         1.        ]","[1.   0.75 0.75 0.75 0.75 0.75 0.5  0.5  0.5  0.5  0.5  0.25 0.25 0.25
 0.25 0.25 0.25 0.  ]",0.4427521008403361,0.7894736842105263,AHRI
67,[0.         0.08333333 0.16666667 0.16666667 1.        ],[0. 0. 0. 1. 1.],0.8333333333333334,[0.33333333 0.         0.         1.        ],[1. 0. 0. 0.],0.3333333333333333,0.9230769230769231,AHRI
68,[0.  0.1 0.2 0.2 0.3 0.3 0.7 0.7 1. ],"[0.         0.         0.         0.33333333 0.33333333 0.66666667
 0.66666667 1.         1.        ]",0.6,"[0.3        0.22222222 0.25       0.28571429 0.33333333 0.4
 0.25       0.33333333 0.         0.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.33333333 0.33333333 0.         0.         0.        ]",0.34444444444444444,0.7692307692307693,AHRI
69,[0.   0.   0.   0.25 0.25 0.5  0.5  1.  ],[0.  0.2 0.6 0.6 0.8 0.8 1.  1. ],0.85,"[0.45454545 0.4        0.44444444 0.5        0.57142857 0.5
 0.6        0.75       1.         1.         1.         1.        ]",[1.  0.8 0.8 0.8 0.8 0.6 0.6 0.6 0.6 0.4 0.2 0. ],0.8051948051948052,0.7058823529411765,AHRI
70,"[0.         0.         0.66666667 0.66666667 0.83333333 0.83333333
 1.        ]","[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.
 1.        ]",0.5,"[0.375      0.28571429 0.33333333 0.2        0.25       0.33333333
 0.5        1.         1.        ]","[1.         0.66666667 0.66666667 0.33333333 0.33333333 0.33333333
 0.33333333 0.33333333 0.        ]",0.5694444444444444,0.7777777777777778,AHRI
71,"[0.         0.         0.54545455 0.54545455 0.63636364 0.63636364
 0.81818182 0.81818182 1.        ]",[0.   0.25 0.25 0.5  0.5  0.75 0.75 1.   1.  ],0.5,"[0.30769231 0.25       0.27272727 0.3        0.22222222 0.25
 0.14285714 0.16666667 0.2        0.25       0.33333333 0.5
 1.         1.        ]",[1.   0.75 0.75 0.75 0.5  0.5  0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.  ],0.46442307692307694,0.7333333333333333,AHRI
72,[0.  0.  0.6 0.6 1. ],[0.   0.25 0.25 1.   1.  ],0.55,"[0.57142857 0.5        0.4        0.25       0.33333333 0.5
 1.         1.        ]",[1.   0.75 0.5  0.25 0.25 0.25 0.25 0.  ],0.6178571428571429,0.5555555555555556,AHRI
73,"[0.         0.08333333 0.08333333 0.16666667 0.16666667 0.25
 0.25       0.41666667 0.41666667 0.5        0.5        1.        ]","[0.         0.         0.16666667 0.16666667 0.33333333 0.33333333
 0.5        0.5        0.83333333 0.83333333 1.         1.        ]",0.6944444444444444,"[0.5        0.45454545 0.5        0.44444444 0.375      0.42857143
 0.5        0.4        0.5        0.33333333 0.5        0.
 1.        ]","[1.         0.83333333 0.83333333 0.66666667 0.5        0.5
 0.5        0.33333333 0.33333333 0.16666667 0.16666667 0.
 0.        ]",0.4907407407407407,0.6666666666666666,AHRI
74,[0.  0.  0.  0.3 0.3 0.8 0.8 1.  1. ],"[0.         0.16666667 0.33333333 0.33333333 0.5        0.5
 0.83333333 0.83333333 1.        ]",0.5166666666666666,"[0.375      0.33333333 0.35714286 0.38461538 0.33333333 0.27272727
 0.3        0.33333333 0.375      0.42857143 0.5        0.4
 0.5        0.66666667 1.         1.         1.        ]","[1.         0.83333333 0.83333333 0.83333333 0.66666667 0.5
 0.5        0.5        0.5        0.5        0.5        0.33333333
 0.33333333 0.33333333 0.33333333 0.16666667 0.        ]",0.5988247863247863,0.625,AHRI
75,"[0.         0.         0.         0.16666667 0.16666667 0.66666667
 0.66666667 0.83333333 0.83333333 1.        ]","[0.         0.16666667 0.5        0.5        0.66666667 0.66666667
 0.83333333 0.83333333 1.         1.        ]",0.7222222222222222,"[0.375      0.33333333 0.35714286 0.38461538 0.33333333 0.36363636
 0.4        0.44444444 0.5        0.57142857 0.66666667 0.6
 0.75       1.         1.         1.         1.        ]","[1.         0.83333333 0.83333333 0.83333333 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667 0.5
 0.5        0.5        0.33333333 0.16666667 0.        ]",0.7377136752136753,0.7222222222222222,AHRI
76,[0.  0.  0.7 0.7 0.8 0.8 0.9 0.9 1. ],[0.   0.25 0.25 0.5  0.5  0.75 0.75 1.   1.  ],0.4,"[0.30769231 0.25       0.27272727 0.2        0.22222222 0.125
 0.14285714 0.16666667 0.2        0.25       0.33333333 0.5
 1.         1.        ]",[1.   0.75 0.75 0.5  0.5  0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.  ],0.4506604506604507,0.7857142857142857,AHRI
77,[0.         0.07142857 0.35714286 0.35714286 1.        ],[0. 0. 0. 1. 1.],0.6428571428571428,"[0.16666667 0.         0.         0.         0.         0.
 1.        ]",[1. 0. 0. 0. 0. 0. 0.],0.16666666666666666,0.9333333333333333,AHRI
78,"[0.         0.07142857 0.07142857 0.57142857 0.57142857 0.78571429
 0.78571429 0.85714286 0.85714286 1.        ]",[0.  0.  0.2 0.2 0.6 0.6 0.8 0.8 1.  1. ],0.4285714285714286,"[0.29411765 0.25       0.26666667 0.21428571 0.23076923 0.25
 0.27272727 0.2        0.11111111 0.125      0.14285714 0.16666667
 0.2        0.25       0.33333333 0.5        0.         1.        ]",[1.  0.8 0.8 0.6 0.6 0.6 0.6 0.4 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.  0. ],0.3067023172905526,0.7368421052631579,AHRI
79,"[0.         0.         0.         0.09090909 0.09090909 0.63636364
 0.63636364 0.81818182 0.81818182 1.        ]","[0.         0.16666667 0.33333333 0.33333333 0.66666667 0.66666667
 0.83333333 0.83333333 1.         1.        ]",0.7272727272727272,"[0.4        0.35714286 0.38461538 0.41666667 0.36363636 0.4
 0.44444444 0.5        0.57142857 0.66666667 0.8        0.75
 0.66666667 1.         1.         1.        ]","[1.         0.83333333 0.83333333 0.83333333 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667 0.5
 0.33333333 0.33333333 0.16666667 0.        ]",0.7277777777777777,0.7058823529411765,AHRI
80,[0.         0.         0.         0.36363636 0.36363636 1.        ],[0.         0.33333333 0.66666667 0.66666667 1.         1.        ],0.8787878787878788,"[0.42857143 0.33333333 0.4        0.5        0.66666667 1.
 1.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.33333333 0.        ]",0.8095238095238095,0.8571428571428571,AHRI
81,[0.         0.         0.         0.41666667 0.41666667 1.        ],[0.  0.2 0.6 0.6 1.  1. ],0.8333333333333333,"[0.5        0.44444444 0.375      0.42857143 0.5        0.6
 0.75       1.         1.         1.         1.        ]",[1.  0.8 0.6 0.6 0.6 0.6 0.6 0.6 0.4 0.2 0. ],0.7888888888888888,0.7058823529411765,AHRI
82,[0.    0.    0.125 0.125 0.75  0.75  1.   ],"[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.
 1.        ]",0.7083333333333333,"[0.33333333 0.25       0.28571429 0.33333333 0.4        0.5
 0.66666667 0.5        1.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.33333333 0.33333333 0.        ]",0.6666666666666666,0.7272727272727273,AHRI
83,"[0.         0.         0.35714286 0.35714286 0.85714286 0.85714286
 1.        ]",[0.   0.25 0.25 0.5  0.5  1.   1.  ],0.48214285714285715,"[0.25       0.2        0.14285714 0.15384615 0.16666667 0.18181818
 0.2        0.22222222 0.25       0.28571429 0.16666667 0.2
 0.25       0.33333333 0.5        1.         1.        ]","[1.   0.75 0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.25 0.25 0.25 0.25
 0.25 0.25 0.  ]",0.43392857142857144,0.8333333333333334,AHRI
84,[0.  0.  0.  0.6 0.6 0.9 0.9 1. ],[0.  0.2 0.6 0.6 0.8 0.8 1.  1. ],0.7000000000000001,"[0.35714286 0.30769231 0.33333333 0.36363636 0.4        0.33333333
 0.375      0.42857143 0.5        0.6        0.75       1.
 1.         1.         1.        ]",[1.  0.8 0.8 0.8 0.8 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.4 0.2 0. ],0.7514285714285713,0.6666666666666666,AHRI
85,"[0.         0.         0.         0.5        0.5        0.66666667
 0.66666667 1.        ]","[0.         0.14285714 0.42857143 0.42857143 0.85714286 0.85714286
 1.         1.        ]",0.6904761904761905,"[0.46666667 0.42857143 0.46153846 0.5        0.45454545 0.4
 0.33333333 0.375      0.42857143 0.5        0.6        0.75
 1.         1.         1.         1.        ]","[1.         0.85714286 0.85714286 0.85714286 0.71428571 0.57142857
 0.42857143 0.42857143 0.42857143 0.42857143 0.42857143 0.42857143
 0.42857143 0.28571429 0.14285714 0.        ]",0.6887445887445887,0.7368421052631579,AHRI
86,"[0.         0.         0.         0.66666667 0.66666667 1.
 1.        ]",[0.  0.2 0.4 0.4 0.6 0.6 1. ],0.4666666666666667,"[0.45454545 0.4        0.33333333 0.375      0.42857143 0.33333333
 0.4        0.5        0.66666667 1.         1.         1.        ]",[1.  0.8 0.6 0.6 0.6 0.4 0.4 0.4 0.4 0.4 0.2 0. ],0.6566233766233767,0.5454545454545454,AHRI
87,"[0.         0.         0.08333333 0.08333333 0.5        0.5
 0.58333333 0.58333333 1.        ]",[0.  0.2 0.2 0.4 0.4 0.6 0.6 1.  1. ],0.65,"[0.41666667 0.36363636 0.3        0.33333333 0.25       0.28571429
 0.33333333 0.4        0.5        0.66666667 0.5        1.
 1.        ]",[1.  0.8 0.6 0.6 0.4 0.4 0.4 0.4 0.4 0.4 0.2 0.2 0. ],0.5560606060606061,0.7647058823529411,AHRI
88,"[0.         0.08333333 0.25       0.25       0.58333333 0.58333333
 0.75       0.75       1.        ]","[0.         0.         0.         0.33333333 0.33333333 0.66666667
 0.66666667 1.         1.        ]",0.47222222222222215,"[0.25       0.18181818 0.2        0.22222222 0.125      0.14285714
 0.16666667 0.2        0.25       0.         0.         0.
 1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.33333333 0.33333333
 0.33333333 0.33333333 0.33333333 0.         0.         0.
 0.        ]",0.24074074074074076,0.8,AHRI
89,[0.         0.         0.33333333 0.33333333 1.        ],[0.         0.33333333 0.33333333 1.         1.        ],0.7777777777777779,"[0.375      0.28571429 0.16666667 0.2        0.25       0.33333333
 0.5        1.         1.        ]","[1.         0.66666667 0.33333333 0.33333333 0.33333333 0.33333333
 0.33333333 0.33333333 0.        ]",0.5535714285714286,0.8333333333333334,AHRI
90,"[0.         0.         0.16666667 0.16666667 0.25       0.25
 0.58333333 0.58333333 0.66666667 0.66666667 0.75       0.75
 0.83333333 0.83333333 1.        ]","[0.    0.125 0.125 0.375 0.375 0.5   0.5   0.625 0.625 0.75  0.75  0.875
 0.875 1.    1.   ]",0.5729166666666667,"[0.44444444 0.41176471 0.4375     0.4        0.42857143 0.38461538
 0.41666667 0.36363636 0.4        0.44444444 0.5        0.57142857
 0.5        0.6        0.5        0.33333333 0.5        1.
 1.        ]","[1.    0.875 0.875 0.75  0.75  0.625 0.625 0.5   0.5   0.5   0.5   0.5
 0.375 0.375 0.25  0.125 0.125 0.125 0.   ]",0.5498263888888889,0.6,AHRI
91,[0.         0.09090909 0.90909091 0.90909091 1.        ],[0. 0. 0. 1. 1.],0.09090909090909094,"[0.28571429 0.23076923 0.16666667 0.09090909 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         1.        ]","[1.   0.75 0.5  0.25 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.  ]",0.1935148185148185,0.7333333333333333,AHRI
92,[0.         0.         0.         0.66666667 0.66666667 1.        ],[0.   0.25 0.75 0.75 1.   1.  ],0.8333333333333334,"[0.33333333 0.27272727 0.3        0.33333333 0.375      0.42857143
 0.5        0.6        0.75       1.         1.         1.
 1.        ]",[1.   0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.5  0.25 0.  ],0.8333333333333333,0.875,AHRI
93,[0.         0.07142857 0.07142857 0.42857143 0.42857143 1.        ],[0.         0.         0.66666667 0.66666667 1.         1.        ],0.8095238095238094,"[0.33333333 0.25       0.28571429 0.33333333 0.4        0.5
 0.66666667 0.5        0.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.33333333 0.         0.        ]",0.49999999999999994,0.8235294117647058,AHRI
94,"[0.         0.         0.21428571 0.21428571 0.85714286 0.85714286
 1.        ]","[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.
 1.        ]",0.6428571428571428,"[0.2        0.14285714 0.15384615 0.16666667 0.18181818 0.2
 0.22222222 0.25       0.28571429 0.33333333 0.4        0.25
 0.33333333 0.5        1.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667 0.33333333
 0.33333333 0.33333333 0.33333333 0.        ]",0.5333333333333333,0.8235294117647058,AHRI
95,[0.  0.  0.3 0.3 0.7 0.7 1. ],"[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.
 1.        ]",0.6666666666666666,"[0.3        0.22222222 0.25       0.28571429 0.33333333 0.4
 0.25       0.33333333 0.5        1.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.33333333 0.33333333 0.33333333 0.33333333 0.        ]",0.5666666666666667,0.7692307692307693,AHRI
96,"[0.         0.         0.         0.53333333 0.53333333 0.66666667
 0.66666667 0.93333333 0.93333333 1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.57142857 0.57142857
 0.71428571 0.71428571 1.         1.        ]",0.48571428571428577,"[0.33333333 0.3        0.26315789 0.27777778 0.29411765 0.3125
 0.33333333 0.28571429 0.30769231 0.33333333 0.27272727 0.2
 0.22222222 0.25       0.28571429 0.33333333 0.4        0.5
 0.66666667 1.         1.         1.        ]","[1.         0.85714286 0.71428571 0.71428571 0.71428571 0.71428571
 0.71428571 0.57142857 0.57142857 0.57142857 0.42857143 0.28571429
 0.28571429 0.28571429 0.28571429 0.28571429 0.28571429 0.28571429
 0.28571429 0.28571429 0.14285714 0.        ]",0.5103896103896104,0.6818181818181818,AHRI
97,[0.         0.         0.         0.35714286 0.35714286 1.        ],[0.         0.14285714 0.57142857 0.57142857 1.         1.        ],0.846938775510204,"[0.58333333 0.54545455 0.5        0.44444444 0.5        0.57142857
 0.66666667 0.8        1.         1.         1.         1.
 1.        ]","[1.         0.85714286 0.71428571 0.57142857 0.57142857 0.57142857
 0.57142857 0.57142857 0.57142857 0.42857143 0.28571429 0.14285714
 0.        ]",0.804112554112554,0.6666666666666666,AHRI
98,[0.  0.  0.5 0.5 0.6 0.6 0.7 0.7 1. ],[0.   0.25 0.25 0.5  0.5  0.75 0.75 1.   1.  ],0.55,"[0.36363636 0.3        0.33333333 0.25       0.28571429 0.16666667
 0.2        0.25       0.33333333 0.5        1.         1.        ]",[1.   0.75 0.75 0.5  0.5  0.25 0.25 0.25 0.25 0.25 0.25 0.  ],0.4956709956709957,0.7142857142857143,AHRI
99,"[0.         0.         0.26666667 0.26666667 0.66666667 0.66666667
 1.        ]","[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.
 1.        ]",0.6888888888888889,"[0.23076923 0.16666667 0.18181818 0.2        0.22222222 0.25
 0.28571429 0.33333333 0.2        0.25       0.33333333 0.5
 1.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.33333333 0.33333333 0.33333333 0.33333333
 0.33333333 0.        ]",0.5213675213675213,0.8888888888888888,AHRI
