seed,fpr,tpr,roc_auc,precision,recall,AP,accuracy,site
49,[0.     0.0625 0.125  0.125  0.1875 0.1875 0.3125 0.3125 1.    ],"[0.         0.         0.         0.33333333 0.33333333 0.66666667
 0.66666667 1.         1.        ]",0.7916666666666667,"[0.375      0.28571429 0.33333333 0.4        0.25       0.33333333
 0.         0.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.33333333 0.33333333
 0.         0.         0.        ]",0.3694444444444444,0.6842105263157895,MAK
50,"[0.         0.         0.07142857 0.07142857 0.14285714 0.14285714
 0.5        0.5        0.57142857 0.57142857 1.        ]","[0.         0.16666667 0.16666667 0.5        0.5        0.66666667
 0.66666667 0.83333333 0.83333333 1.         1.        ]",0.7738095238095237,"[0.42857143 0.38461538 0.41666667 0.36363636 0.4        0.44444444
 0.5        0.57142857 0.66666667 0.6        0.75       0.66666667
 0.5        1.         1.        ]","[1.         0.83333333 0.83333333 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.5        0.5        0.33333333
 0.16666667 0.16666667 0.        ]",0.6547619047619048,0.75,MAK
51,[0.  0.  0.5 0.5 1. ],[0.         0.33333333 0.33333333 1.         1.        ],0.6666666666666666,"[0.33333333 0.25       0.14285714 0.16666667 0.2        0.25
 0.33333333 0.5        1.         1.        ]","[1.         0.66666667 0.33333333 0.33333333 0.33333333 0.33333333
 0.33333333 0.33333333 0.33333333 0.        ]",0.5277777777777778,0.6,MAK
52,[0.     0.     0.     0.1875 0.1875 1.    ],[0.         0.16666667 0.5        0.5        1.         1.        ],0.90625,"[0.66666667 0.625      0.57142857 0.5        0.6        0.75
 1.         1.         1.         1.        ]","[1.         0.83333333 0.66666667 0.5        0.5        0.5
 0.5        0.33333333 0.16666667 0.        ]",0.810515873015873,0.8181818181818182,MAK
53,"[0.         0.         0.2        0.2        0.73333333 0.73333333
 1.        ]","[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.
 1.        ]",0.6888888888888889,"[0.21428571 0.15384615 0.16666667 0.18181818 0.2        0.22222222
 0.25       0.28571429 0.33333333 0.4        0.25       0.33333333
 0.5        1.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.66666667 0.33333333 0.33333333
 0.33333333 0.33333333 0.        ]",0.5380952380952381,0.7222222222222222,MAK
54,[0.     0.0625 0.0625 0.375  0.375  1.    ],[0.  0.  0.8 0.8 1.  1. ],0.875,"[0.45454545 0.4        0.44444444 0.5        0.57142857 0.66666667
 0.8        0.75       0.66666667 0.5        0.         1.        ]",[1.  0.8 0.8 0.8 0.8 0.8 0.8 0.6 0.4 0.2 0.  0. ],0.6342424242424243,0.6666666666666666,MAK
55,[0.  0.  0.  0.3 0.3 0.5 0.5 1. ],"[0.         0.16666667 0.66666667 0.66666667 0.83333333 0.83333333
 1.         1.        ]",0.8666666666666667,"[0.54545455 0.5        0.55555556 0.625      0.57142857 0.66666667
 0.8        1.         1.         1.         1.         1.        ]","[1.         0.83333333 0.83333333 0.83333333 0.66666667 0.66666667
 0.66666667 0.66666667 0.5        0.33333333 0.16666667 0.        ]",0.8617424242424241,0.6875,MAK
56,"[0.         0.09090909 0.27272727 0.27272727 0.72727273 0.72727273
 1.        ]","[0.         0.         0.         0.66666667 0.66666667 1.
 1.        ]",0.5757575757575757,"[0.27272727 0.2        0.22222222 0.25       0.28571429 0.33333333
 0.4        0.25       0.         0.         0.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.33333333 0.         0.         0.         0.        ]",0.3075757575757576,0.7142857142857143,MAK
57,[0.  0.  0.  0.8 0.8 1. ],[0.   0.25 0.75 0.75 1.   1.  ],0.8,"[0.25       0.2        0.21428571 0.23076923 0.25       0.27272727
 0.3        0.33333333 0.375      0.42857143 0.5        0.6
 0.75       1.         1.         1.         1.        ]","[1.   0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75
 0.5  0.25 0.  ]",0.8125,0.9473684210526315,MAK
58,"[0.         0.07692308 0.30769231 0.30769231 0.53846154 0.53846154
 1.        ]",[0.  0.  0.  0.5 0.5 1.  1. ],0.5769230769230769,"[0.22222222 0.125      0.14285714 0.16666667 0.2        0.
 0.         0.         0.         1.        ]",[1.  0.5 0.5 0.5 0.5 0.  0.  0.  0.  0. ],0.2111111111111111,0.4666666666666667,MAK
59,"[0.         0.08333333 0.25       0.25       0.33333333 0.33333333
 1.        ]",[0.  0.  0.  0.5 0.5 1.  1. ],0.7083333333333334,"[0.33333333 0.2        0.25       0.         0.         0.
 1.        ]",[1.  0.5 0.5 0.  0.  0.  0. ],0.29166666666666663,0.7142857142857143,MAK
60,"[0.         0.06666667 0.13333333 0.13333333 0.26666667 0.26666667
 1.        ]",[0.  0.  0.  0.5 0.5 1.  1. ],0.8,"[0.33333333 0.2        0.25       0.33333333 0.         0.
 1.        ]",[1.  0.5 0.5 0.5 0.  0.  0. ],0.3333333333333333,0.7058823529411765,MAK
61,"[0.         0.         0.17647059 0.17647059 0.47058824 0.47058824
 0.76470588 0.76470588 1.        ]",[0.   0.25 0.25 0.5  0.5  0.75 0.75 1.   1.  ],0.6470588235294118,"[0.23529412 0.1875     0.2        0.21428571 0.23076923 0.25
 0.27272727 0.2        0.22222222 0.25       0.28571429 0.33333333
 0.4        0.25       0.33333333 0.5        1.         1.        ]","[1.   0.75 0.75 0.75 0.75 0.75 0.75 0.5  0.5  0.5  0.5  0.5  0.5  0.25
 0.25 0.25 0.25 0.  ]",0.4770053475935829,0.7142857142857143,MAK
62,"[0.         0.         0.08333333 0.08333333 0.25       0.25
 0.75       0.75       1.        ]","[0.         0.16666667 0.16666667 0.66666667 0.66666667 0.83333333
 0.83333333 1.         1.        ]",0.7916666666666667,"[0.4        0.35714286 0.38461538 0.41666667 0.45454545 0.5
 0.55555556 0.625      0.57142857 0.66666667 0.8        0.75
 0.66666667 0.5        1.         1.        ]","[1.         0.83333333 0.83333333 0.83333333 0.83333333 0.83333333
 0.83333333 0.83333333 0.66666667 0.66666667 0.66666667 0.5
 0.33333333 0.16666667 0.16666667 0.        ]",0.7069444444444445,0.7222222222222222,MAK
63,"[0.         0.         0.         0.09090909 0.09090909 0.54545455
 0.54545455 1.        ]",[0.  0.2 0.4 0.4 0.6 0.6 1.  1. ],0.7636363636363637,"[0.45454545 0.4        0.33333333 0.375      0.42857143 0.5
 0.6        0.75       0.66666667 1.         1.         1.        ]",[1.  0.8 0.6 0.6 0.6 0.6 0.6 0.6 0.4 0.4 0.2 0. ],0.7209090909090909,0.6875,MAK
64,"[0.         0.07692308 0.38461538 0.38461538 0.46153846 0.46153846
 1.        ]",[0.  0.  0.  0.5 0.5 1.  1. ],0.5769230769230769,"[0.25       0.14285714 0.16666667 0.         0.         0.
 0.         0.         1.        ]",[1.  0.5 0.5 0.  0.  0.  0.  0.  0. ],0.20833333333333331,0.5333333333333333,MAK
65,"[0.         0.         0.         0.07142857 0.07142857 0.21428571
 0.21428571 0.28571429 0.28571429 1.        ]",[0.  0.2 0.4 0.4 0.6 0.6 0.8 0.8 1.  1. ],0.8857142857142857,"[0.55555556 0.5        0.57142857 0.5        0.6        0.75
 0.66666667 1.         1.         1.        ]",[1.  0.8 0.8 0.6 0.6 0.6 0.4 0.4 0.2 0. ],0.7753968253968253,0.7894736842105263,MAK
66,[0.         0.07142857 0.07142857 0.35714286 0.35714286 1.        ],[0.         0.         0.66666667 0.66666667 1.         1.        ],0.8333333333333333,"[0.375      0.28571429 0.33333333 0.4        0.5        0.66666667
 0.5        0.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.33333333 0.         0.        ]",0.5138888888888888,0.8823529411764706,MAK
67,"[0.         0.07692308 0.15384615 0.15384615 0.46153846 0.46153846
 0.53846154 0.53846154 0.61538462 0.61538462 1.        ]","[0.         0.         0.         0.28571429 0.28571429 0.42857143
 0.42857143 0.85714286 0.85714286 1.         1.        ]",0.5714285714285714,"[0.46666667 0.42857143 0.46153846 0.41666667 0.36363636 0.3
 0.33333333 0.25       0.28571429 0.33333333 0.4        0.5
 0.33333333 0.         0.         1.        ]","[1.         0.85714286 0.85714286 0.71428571 0.57142857 0.42857143
 0.42857143 0.28571429 0.28571429 0.28571429 0.28571429 0.28571429
 0.14285714 0.         0.         0.        ]",0.41073926073926076,0.5,MAK
68,"[0.         0.         0.         0.15384615 0.15384615 0.30769231
 0.30769231 0.46153846 0.46153846 1.        ]","[0.         0.16666667 0.33333333 0.33333333 0.5        0.5
 0.83333333 0.83333333 1.         1.        ]",0.7948717948717949,"[0.5        0.45454545 0.5        0.55555556 0.5        0.42857143
 0.5        0.6        0.5        0.66666667 1.         1.
 1.        ]","[1.         0.83333333 0.83333333 0.83333333 0.66666667 0.5
 0.5        0.5        0.33333333 0.33333333 0.33333333 0.16666667
 0.        ]",0.6925925925925925,0.7368421052631579,MAK
69,"[0.         0.         0.05882353 0.05882353 0.41176471 0.41176471
 0.52941176 0.52941176 1.        ]",[0.   0.25 0.25 0.5  0.5  0.75 0.75 1.   1.  ],0.75,"[0.30769231 0.25       0.27272727 0.3        0.22222222 0.25
 0.28571429 0.33333333 0.4        0.5        0.66666667 0.5
 1.         1.        ]",[1.   0.75 0.75 0.75 0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.25 0.25 0.  ],0.5685897435897436,0.5714285714285714,MAK
70,[0.         0.07142857 0.14285714 0.14285714 1.        ],[0. 0. 0. 1. 1.],0.8571428571428572,[0.33333333 0.         0.         1.        ],[1. 0. 0. 0.],0.3333333333333333,0.4666666666666667,MAK
71,[0.   0.05 0.25 0.25 1.  ],[0. 0. 0. 1. 1.],0.75,"[0.16666667 0.         0.         0.         0.         0.
 1.        ]",[1. 0. 0. 0. 0. 0. 0.],0.16666666666666666,0.7142857142857143,MAK
72,"[0.         0.04761905 0.19047619 0.19047619 0.23809524 0.23809524
 1.        ]","[0.         0.         0.         0.33333333 0.33333333 1.
 1.        ]",0.7777777777777777,"[0.375      0.28571429 0.16666667 0.2        0.         0.
 0.         0.         1.        ]","[1.         0.66666667 0.33333333 0.33333333 0.         0.
 0.         0.         0.        ]",0.2869047619047619,0.75,MAK
73,[0.  0.1 0.2 0.2 0.8 0.8 1. ],[0.  0.  0.  0.5 0.5 1.  1. ],0.5,"[0.2        0.11111111 0.125      0.14285714 0.16666667 0.2
 0.25       0.33333333 0.         0.         1.        ]",[1.  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.  0.  0. ],0.26666666666666666,0.6666666666666666,MAK
74,"[0.         0.09090909 0.18181818 0.18181818 0.27272727 0.27272727
 1.        ]",[0.  0.  0.  0.5 0.5 1.  1. ],0.7727272727272727,[0.4        0.25       0.33333333 0.         0.         1.        ],[1.  0.5 0.5 0.  0.  0. ],0.3666666666666667,0.6923076923076923,MAK
75,"[0.         0.         0.         0.07692308 0.07692308 0.15384615
 0.15384615 0.30769231 0.30769231 0.46153846 0.46153846 1.        ]","[0.         0.14285714 0.42857143 0.42857143 0.57142857 0.57142857
 0.71428571 0.71428571 0.85714286 0.85714286 1.         1.        ]",0.8571428571428571,"[0.53846154 0.5        0.54545455 0.6        0.55555556 0.625
 0.71428571 0.66666667 0.8        0.75       1.         1.
 1.         1.        ]","[1.         0.85714286 0.85714286 0.85714286 0.71428571 0.71428571
 0.71428571 0.57142857 0.57142857 0.42857143 0.42857143 0.28571429
 0.14285714 0.        ]",0.8075353218210359,0.75,MAK
76,"[0.         0.07142857 0.14285714 0.14285714 0.21428571 0.21428571
 0.28571429 0.28571429 0.35714286 0.35714286 0.5        0.5
 1.        ]","[0.         0.         0.         0.16666667 0.16666667 0.33333333
 0.33333333 0.5        0.5        0.66666667 0.66666667 1.
 1.        ]",0.6666666666666667,"[0.46153846 0.41666667 0.36363636 0.4        0.44444444 0.375
 0.42857143 0.33333333 0.4        0.25       0.33333333 0.
 0.         1.        ]","[1.         0.83333333 0.66666667 0.66666667 0.66666667 0.5
 0.5        0.33333333 0.33333333 0.16666667 0.16666667 0.
 0.         0.        ]",0.4140923890923891,0.65,MAK
77,"[0.         0.16666667 0.33333333 0.33333333 0.5        0.5
 1.        ]",[0.  0.  0.  0.4 0.4 1.  1. ],0.5666666666666667,"[0.625      0.57142857 0.5        0.4        0.5        0.33333333
 0.         0.         1.        ]",[1.  0.8 0.6 0.4 0.4 0.2 0.  0.  0. ],0.5059523809523809,0.5454545454545454,MAK
78,"[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.57142857
 0.57142857 1.         1.        ]","[0.         0.         0.33333333 0.33333333 0.5        0.5
 0.83333333 0.83333333 1.        ]",0.5238095238095238,"[0.46153846 0.41666667 0.45454545 0.5        0.55555556 0.5
 0.42857143 0.5        0.4        0.5        0.66666667 0.5
 0.         1.        ]","[1.         0.83333333 0.83333333 0.83333333 0.83333333 0.66666667
 0.5        0.5        0.33333333 0.33333333 0.33333333 0.16666667
 0.         0.        ]",0.5306267806267807,0.46153846153846156,MAK
79,"[0.         0.         0.07142857 0.07142857 0.21428571 0.21428571
 0.42857143 0.42857143 1.        ]",[0.  0.2 0.2 0.6 0.6 0.8 0.8 1.  1. ],0.8428571428571429,"[0.45454545 0.4        0.44444444 0.5        0.57142857 0.5
 0.6        0.75       0.66666667 0.5        1.         1.        ]",[1.  0.8 0.8 0.8 0.8 0.6 0.6 0.6 0.4 0.2 0.2 0. ],0.6885281385281385,0.7894736842105263,MAK
80,"[0.         0.         0.53846154 0.53846154 0.69230769 0.69230769
 1.        ]","[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.
 1.        ]",0.5897435897435898,"[0.25       0.18181818 0.2        0.22222222 0.125      0.14285714
 0.16666667 0.2        0.25       0.33333333 0.5        1.
 1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.33333333 0.33333333
 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
 0.        ]",0.4907407407407407,0.5625,MAK
81,"[0.         0.         0.23076923 0.23076923 0.38461538 0.38461538
 1.        ]","[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.
 1.        ]",0.7948717948717949,"[0.375      0.28571429 0.33333333 0.4        0.25       0.33333333
 0.5        1.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.33333333 0.33333333
 0.33333333 0.33333333 0.        ]",0.5916666666666666,0.75,MAK
82,"[0.         0.07142857 0.21428571 0.21428571 0.35714286 0.35714286
 1.        ]",[0.  0.  0.  0.5 0.5 1.  1. ],0.7142857142857142,"[0.28571429 0.16666667 0.2        0.25       0.         0.
 0.         1.        ]",[1.  0.5 0.5 0.5 0.  0.  0.  0. ],0.26785714285714285,0.75,MAK
83,"[0.         0.         0.05882353 0.05882353 0.11764706 0.11764706
 0.17647059 0.17647059 0.58823529 0.58823529 1.        ]","[0.         0.16666667 0.16666667 0.5        0.5        0.66666667
 0.66666667 0.83333333 0.83333333 1.         1.        ]",0.8333333333333334,"[0.375      0.33333333 0.35714286 0.38461538 0.41666667 0.45454545
 0.5        0.55555556 0.625      0.57142857 0.66666667 0.6
 0.75       0.66666667 0.5        1.         1.        ]","[1.         0.83333333 0.83333333 0.83333333 0.83333333 0.83333333
 0.83333333 0.83333333 0.83333333 0.66666667 0.66666667 0.5
 0.5        0.33333333 0.16666667 0.16666667 0.        ]",0.6805555555555556,0.782608695652174,MAK
84,"[0.         0.         0.15384615 0.15384615 0.23076923 0.23076923
 0.46153846 0.46153846 1.        ]",[0.    0.125 0.125 0.5   0.5   0.875 0.875 1.    1.   ],0.7980769230769231,"[0.57142857 0.53846154 0.58333333 0.63636364 0.7        0.66666667
 0.625      0.57142857 0.66666667 0.6        0.5        0.33333333
 0.5        1.         1.        ]","[1.    0.875 0.875 0.875 0.875 0.75  0.625 0.5   0.5   0.375 0.25  0.125
 0.125 0.125 0.   ]",0.6662202380952381,0.7142857142857143,MAK
85,[0.  0.1 0.4 0.4 1. ],[0. 0. 0. 1. 1.],0.6,[0.2 0.  0.  0.  0.  1. ],[1. 0. 0. 0. 0. 0.],0.2,0.6363636363636364,MAK
