seed,fpr,tpr,roc_auc,precision,recall,AP,accuracy,site
14,"[0.         0.         0.         0.08888889 0.08888889 0.11111111
 0.11111111 0.13333333 0.13333333 0.17777778 0.17777778 0.24444444
 0.24444444 0.6        0.6        0.64444444 0.64444444 0.77777778
 0.77777778 0.82222222 0.82222222 1.        ]","[0.         0.06666667 0.26666667 0.26666667 0.33333333 0.33333333
 0.46666667 0.46666667 0.6        0.6        0.66666667 0.66666667
 0.73333333 0.73333333 0.8        0.8        0.86666667 0.86666667
 0.93333333 0.93333333 1.         1.        ]",0.7437037037037038,"[0.28846154 0.2745098  0.28       0.28571429 0.27083333 0.27659574
 0.2826087  0.28888889 0.29545455 0.30232558 0.30952381 0.29268293
 0.3        0.30769231 0.28947368 0.2972973  0.30555556 0.31428571
 0.32352941 0.33333333 0.34375    0.35483871 0.36666667 0.37931034
 0.39285714 0.40740741 0.42307692 0.44       0.45833333 0.47826087
 0.5        0.47619048 0.5        0.52631579 0.55555556 0.52941176
 0.5625     0.6        0.57142857 0.53846154 0.58333333 0.54545455
 0.5        0.55555556 0.5        0.57142857 0.66666667 0.8
 1.         1.         1.         1.         1.        ]","[1.         0.93333333 0.93333333 0.93333333 0.86666667 0.86666667
 0.86666667 0.86666667 0.86666667 0.86666667 0.86666667 0.8
 0.8        0.8        0.73333333 0.73333333 0.73333333 0.73333333
 0.73333333 0.73333333 0.73333333 0.73333333 0.73333333 0.73333333
 0.73333333 0.73333333 0.73333333 0.73333333 0.73333333 0.73333333
 0.73333333 0.66666667 0.66666667 0.66666667 0.66666667 0.6
 0.6        0.6        0.53333333 0.46666667 0.46666667 0.4
 0.33333333 0.33333333 0.26666667 0.26666667 0.26666667 0.26666667
 0.26666667 0.2        0.13333333 0.06666667 0.        ]",0.6068479668479667,0.6833333333333333,SUN
15,"[0.         0.01694915 0.03389831 0.03389831 0.05084746 0.05084746
 0.11864407 0.11864407 0.13559322 0.13559322 0.20338983 0.20338983
 0.27118644 0.27118644 0.3559322  0.3559322  0.40677966 0.40677966
 0.42372881 0.42372881 0.44067797 0.44067797 1.        ]","[0.         0.         0.         0.16666667 0.16666667 0.38888889
 0.38888889 0.44444444 0.44444444 0.5        0.5        0.66666667
 0.66666667 0.72222222 0.72222222 0.83333333 0.83333333 0.88888889
 0.88888889 0.94444444 0.94444444 1.         1.        ]",0.8097928436911488,"[0.40909091 0.39534884 0.4047619  0.3902439  0.4        0.38461538
 0.39473684 0.40540541 0.41666667 0.4        0.38235294 0.39393939
 0.40625    0.41935484 0.43333333 0.44827586 0.42857143 0.44444444
 0.46153846 0.48       0.5        0.47826087 0.45454545 0.42857143
 0.45       0.47368421 0.5        0.52941176 0.5        0.53333333
 0.5        0.53846154 0.58333333 0.63636364 0.7        0.66666667
 0.625      0.57142857 0.5        0.6        0.5        0.33333333
 0.         0.         1.        ]","[1.         0.94444444 0.94444444 0.88888889 0.88888889 0.83333333
 0.83333333 0.83333333 0.83333333 0.77777778 0.72222222 0.72222222
 0.72222222 0.72222222 0.72222222 0.72222222 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.61111111 0.55555556 0.5
 0.5        0.5        0.5        0.5        0.44444444 0.44444444
 0.38888889 0.38888889 0.38888889 0.38888889 0.38888889 0.33333333
 0.27777778 0.22222222 0.16666667 0.16666667 0.11111111 0.05555556
 0.         0.         0.        ]",0.49837640756482804,0.7142857142857143,SUN
16,"[0.         0.         0.01851852 0.01851852 0.03703704 0.03703704
 0.05555556 0.05555556 0.07407407 0.07407407 0.14814815 0.14814815
 0.16666667 0.16666667 0.18518519 0.18518519 0.24074074 0.24074074
 0.31481481 0.31481481 0.33333333 0.33333333 0.40740741 0.40740741
 0.5        0.5        0.53703704 0.53703704 0.55555556 0.55555556
 0.62962963 0.62962963 1.        ]","[0.         0.05555556 0.05555556 0.11111111 0.11111111 0.16666667
 0.16666667 0.22222222 0.22222222 0.27777778 0.27777778 0.33333333
 0.33333333 0.44444444 0.44444444 0.5        0.5        0.61111111
 0.61111111 0.66666667 0.66666667 0.72222222 0.72222222 0.77777778
 0.77777778 0.83333333 0.83333333 0.88888889 0.88888889 0.94444444
 0.94444444 1.         1.        ]",0.7438271604938271,"[0.34615385 0.33333333 0.34       0.34693878 0.35416667 0.36170213
 0.34782609 0.35555556 0.34090909 0.34883721 0.35714286 0.34146341
 0.35       0.35897436 0.36842105 0.37837838 0.38888889 0.37142857
 0.38235294 0.39393939 0.40625    0.41935484 0.4        0.4137931
 0.39285714 0.40740741 0.42307692 0.44       0.45833333 0.43478261
 0.40909091 0.42857143 0.45       0.47368421 0.44444444 0.47058824
 0.4375     0.4        0.42857143 0.38461538 0.41666667 0.45454545
 0.5        0.55555556 0.5        0.57142857 0.5        0.6
 0.5        0.66666667 0.5        1.         1.        ]","[1.         0.94444444 0.94444444 0.94444444 0.94444444 0.94444444
 0.88888889 0.88888889 0.83333333 0.83333333 0.83333333 0.77777778
 0.77777778 0.77777778 0.77777778 0.77777778 0.77777778 0.72222222
 0.72222222 0.72222222 0.72222222 0.72222222 0.66666667 0.66666667
 0.61111111 0.61111111 0.61111111 0.61111111 0.61111111 0.55555556
 0.5        0.5        0.5        0.5        0.44444444 0.44444444
 0.38888889 0.33333333 0.33333333 0.27777778 0.27777778 0.27777778
 0.27777778 0.27777778 0.22222222 0.22222222 0.16666667 0.16666667
 0.11111111 0.11111111 0.05555556 0.05555556 0.        ]",0.48553899042390647,0.6944444444444444,SUN
17,"[0.         0.01923077 0.01923077 0.03846154 0.03846154 0.05769231
 0.05769231 0.07692308 0.07692308 0.09615385 0.09615385 0.11538462
 0.11538462 0.19230769 0.19230769 0.21153846 0.21153846 0.28846154
 0.28846154 0.38461538 0.38461538 0.40384615 0.40384615 0.53846154
 0.53846154 0.67307692 0.67307692 1.        ]","[0.         0.         0.08333333 0.08333333 0.16666667 0.16666667
 0.41666667 0.41666667 0.58333333 0.58333333 0.625      0.625
 0.66666667 0.66666667 0.75       0.75       0.79166667 0.79166667
 0.83333333 0.83333333 0.875      0.875      0.91666667 0.91666667
 0.95833333 0.95833333 1.         1.        ]",0.8389423076923077,"[0.40677966 0.39655172 0.40350877 0.41071429 0.41818182 0.42592593
 0.43396226 0.44230769 0.45098039 0.44       0.44897959 0.45833333
 0.46808511 0.47826087 0.48888889 0.5        0.51162791 0.5
 0.51219512 0.5        0.51282051 0.52631579 0.54054054 0.55555556
 0.57142857 0.55882353 0.57575758 0.59375    0.61290323 0.63333333
 0.62068966 0.64285714 0.62962963 0.61538462 0.64       0.66666667
 0.69565217 0.72727273 0.71428571 0.75       0.73684211 0.77777778
 0.76470588 0.75       0.73333333 0.71428571 0.76923077 0.75
 0.72727273 0.7        0.66666667 0.625      0.57142857 0.66666667
 0.6        0.5        0.66666667 0.5        0.         1.        ]","[1.         0.95833333 0.95833333 0.95833333 0.95833333 0.95833333
 0.95833333 0.95833333 0.95833333 0.91666667 0.91666667 0.91666667
 0.91666667 0.91666667 0.91666667 0.91666667 0.91666667 0.875
 0.875      0.83333333 0.83333333 0.83333333 0.83333333 0.83333333
 0.83333333 0.79166667 0.79166667 0.79166667 0.79166667 0.79166667
 0.75       0.75       0.70833333 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.625      0.625      0.58333333 0.58333333
 0.54166667 0.5        0.45833333 0.41666667 0.41666667 0.375
 0.33333333 0.29166667 0.25       0.20833333 0.16666667 0.16666667
 0.125      0.08333333 0.08333333 0.04166667 0.         0.        ]",0.6472260406912804,0.8157894736842105,SUN
18,"[0.         0.         0.         0.04347826 0.04347826 0.08695652
 0.08695652 0.10869565 0.10869565 0.32608696 0.32608696 0.34782609
 0.34782609 0.36956522 0.36956522 0.47826087 0.47826087 0.56521739
 0.56521739 0.60869565 0.60869565 0.63043478 0.63043478 0.7173913
 0.7173913  1.        ]","[0.         0.06666667 0.2        0.2        0.26666667 0.26666667
 0.33333333 0.33333333 0.4        0.4        0.46666667 0.46666667
 0.53333333 0.53333333 0.6        0.6        0.66666667 0.66666667
 0.73333333 0.73333333 0.8        0.8        0.93333333 0.93333333
 1.         1.        ]",0.672463768115942,"[0.3125     0.29787234 0.30434783 0.31111111 0.31818182 0.3255814
 0.30952381 0.29268293 0.3        0.28205128 0.28947368 0.2972973
 0.27777778 0.28571429 0.29411765 0.3030303  0.3125     0.29032258
 0.3        0.31034483 0.32142857 0.33333333 0.34615385 0.32
 0.33333333 0.30434783 0.31818182 0.28571429 0.3        0.31578947
 0.33333333 0.35294118 0.375      0.4        0.42857143 0.46153846
 0.5        0.54545455 0.5        0.55555556 0.5        0.57142857
 0.66666667 0.6        0.75       1.         1.         1.
 1.        ]","[1.         0.93333333 0.93333333 0.93333333 0.93333333 0.93333333
 0.86666667 0.8        0.8        0.73333333 0.73333333 0.73333333
 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667 0.6
 0.6        0.6        0.6        0.6        0.6        0.53333333
 0.53333333 0.46666667 0.46666667 0.4        0.4        0.4
 0.4        0.4        0.4        0.4        0.4        0.4
 0.4        0.4        0.33333333 0.33333333 0.26666667 0.26666667
 0.26666667 0.2        0.2        0.2        0.13333333 0.06666667
 0.        ]",0.5081832178343806,0.7540983606557377,SUN
19,"[0.         0.         0.01886792 0.01886792 0.09433962 0.09433962
 0.11320755 0.11320755 0.16981132 0.16981132 0.20754717 0.20754717
 0.26415094 0.26415094 0.33962264 0.33962264 0.37735849 0.37735849
 0.39622642 0.39622642 0.43396226 0.43396226 0.50943396 0.50943396
 1.        ]","[0.     0.0625 0.0625 0.125  0.125  0.25   0.25   0.3125 0.3125 0.5625
 0.5625 0.625  0.625  0.6875 0.6875 0.75   0.75   0.8125 0.8125 0.875
 0.875  0.9375 0.9375 1.     1.    ]",0.7794811320754716,"[0.37209302 0.35714286 0.36585366 0.375      0.38461538 0.39473684
 0.37837838 0.38888889 0.4        0.38235294 0.39393939 0.375
 0.38709677 0.4        0.37931034 0.39285714 0.40740741 0.42307692
 0.44       0.41666667 0.43478261 0.45454545 0.47619048 0.45
 0.47368421 0.5        0.47058824 0.4375     0.4        0.35714286
 0.38461538 0.41666667 0.45454545 0.4        0.44444444 0.375
 0.28571429 0.33333333 0.4        0.5        0.66666667 0.5
 1.         1.        ]","[1.     0.9375 0.9375 0.9375 0.9375 0.9375 0.875  0.875  0.875  0.8125
 0.8125 0.75   0.75   0.75   0.6875 0.6875 0.6875 0.6875 0.6875 0.625
 0.625  0.625  0.625  0.5625 0.5625 0.5625 0.5    0.4375 0.375  0.3125
 0.3125 0.3125 0.3125 0.25   0.25   0.1875 0.125  0.125  0.125  0.125
 0.125  0.0625 0.0625 0.    ]",0.4766065335276019,0.7101449275362319,SUN
20,"[0.         0.         0.         0.0625     0.0625     0.08333333
 0.08333333 0.14583333 0.14583333 0.1875     0.1875     0.27083333
 0.27083333 0.375      0.375      0.4375     0.4375     0.45833333
 0.45833333 0.58333333 0.58333333 0.72916667 0.72916667 1.        ]","[0.     0.0625 0.125  0.125  0.1875 0.1875 0.25   0.25   0.375  0.375
 0.5    0.5    0.5625 0.5625 0.625  0.625  0.75   0.75   0.8125 0.8125
 0.875  0.875  1.     1.    ]",0.6979166666666667,"[0.31372549 0.3        0.28571429 0.29166667 0.29787234 0.30434783
 0.31111111 0.31818182 0.3255814  0.33333333 0.31707317 0.325
 0.33333333 0.34210526 0.35135135 0.36111111 0.37142857 0.35294118
 0.36363636 0.34375    0.32258065 0.33333333 0.34482759 0.35714286
 0.33333333 0.34615385 0.36       0.375      0.39130435 0.40909091
 0.38095238 0.4        0.42105263 0.44444444 0.47058824 0.4375
 0.4        0.42857143 0.46153846 0.41666667 0.36363636 0.4
 0.44444444 0.5        0.42857143 0.5        0.4        0.5
 0.66666667 1.         1.         1.        ]","[1.     0.9375 0.875  0.875  0.875  0.875  0.875  0.875  0.875  0.875
 0.8125 0.8125 0.8125 0.8125 0.8125 0.8125 0.8125 0.75   0.75   0.6875
 0.625  0.625  0.625  0.625  0.5625 0.5625 0.5625 0.5625 0.5625 0.5625
 0.5    0.5    0.5    0.5    0.5    0.4375 0.375  0.375  0.375  0.3125
 0.25   0.25   0.25   0.25   0.1875 0.1875 0.125  0.125  0.125  0.125
 0.0625 0.    ]",0.4736500555204599,0.703125,SUN
21,"[0.         0.         0.01666667 0.01666667 0.05       0.05
 0.06666667 0.06666667 0.2        0.2        0.3        0.3
 0.31666667 0.31666667 1.        ]","[0.         0.08333333 0.08333333 0.25       0.25       0.41666667
 0.41666667 0.66666667 0.66666667 0.75       0.75       0.83333333
 0.83333333 1.         1.        ]",0.8777777777777778,"[0.38709677 0.36666667 0.34482759 0.35714286 0.33333333 0.34615385
 0.36       0.375      0.39130435 0.40909091 0.42857143 0.4
 0.42105263 0.44444444 0.47058824 0.5        0.53333333 0.57142857
 0.61538462 0.66666667 0.63636364 0.6        0.55555556 0.625
 0.57142857 0.5        0.6        0.75       0.66666667 0.5
 1.         1.        ]","[1.         0.91666667 0.83333333 0.83333333 0.75       0.75
 0.75       0.75       0.75       0.75       0.75       0.66666667
 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.58333333 0.5        0.41666667 0.41666667
 0.33333333 0.25       0.25       0.25       0.16666667 0.08333333
 0.08333333 0.        ]",0.5879669389750035,0.7222222222222222,SUN
22,"[0.         0.         0.         0.05660377 0.05660377 0.0754717
 0.0754717  0.13207547 0.13207547 0.20754717 0.20754717 0.24528302
 0.24528302 0.32075472 0.32075472 0.43396226 0.43396226 1.        ]","[0.         0.08333333 0.16666667 0.16666667 0.25       0.25
 0.33333333 0.33333333 0.58333333 0.58333333 0.66666667 0.66666667
 0.83333333 0.83333333 0.91666667 0.91666667 1.         1.        ]",0.8349056603773585,"[0.34285714 0.32352941 0.33333333 0.34375    0.35483871 0.36666667
 0.37931034 0.39285714 0.37037037 0.38461538 0.4        0.41666667
 0.43478261 0.40909091 0.38095238 0.4        0.42105263 0.38888889
 0.41176471 0.4375     0.46666667 0.5        0.46153846 0.41666667
 0.36363636 0.4        0.44444444 0.5        0.42857143 0.5
 0.4        0.5        0.66666667 1.         1.         1.        ]","[1.         0.91666667 0.91666667 0.91666667 0.91666667 0.91666667
 0.91666667 0.91666667 0.83333333 0.83333333 0.83333333 0.83333333
 0.83333333 0.75       0.66666667 0.66666667 0.66666667 0.58333333
 0.58333333 0.58333333 0.58333333 0.58333333 0.5        0.41666667
 0.33333333 0.33333333 0.33333333 0.33333333 0.25       0.25
 0.16666667 0.16666667 0.16666667 0.16666667 0.08333333 0.        ]",0.5315704636070768,0.7538461538461538,SUN
23,"[0.         0.         0.         0.01886792 0.01886792 0.09433962
 0.09433962 0.1509434  0.1509434  0.22641509 0.22641509 0.24528302
 0.24528302 0.26415094 0.26415094 0.45283019 0.45283019 0.47169811
 0.47169811 0.64150943 0.64150943 1.        ]","[0.         0.07142857 0.14285714 0.14285714 0.21428571 0.21428571
 0.28571429 0.28571429 0.5        0.5        0.57142857 0.57142857
 0.71428571 0.71428571 0.78571429 0.78571429 0.85714286 0.85714286
 0.92857143 0.92857143 1.         1.        ]",0.7776280323450135,"[0.29166667 0.27659574 0.2826087  0.28888889 0.29545455 0.30232558
 0.30952381 0.31707317 0.325      0.33333333 0.34210526 0.32432432
 0.33333333 0.31428571 0.32352941 0.33333333 0.34375    0.35483871
 0.36666667 0.37931034 0.39285714 0.40740741 0.42307692 0.44
 0.41666667 0.43478261 0.40909091 0.38095238 0.4        0.36842105
 0.38888889 0.41176471 0.4375     0.46666667 0.42857143 0.38461538
 0.33333333 0.36363636 0.4        0.44444444 0.375      0.42857143
 0.5        0.6        0.75       0.66666667 1.         1.
 1.        ]","[1.         0.92857143 0.92857143 0.92857143 0.92857143 0.92857143
 0.92857143 0.92857143 0.92857143 0.92857143 0.92857143 0.85714286
 0.85714286 0.78571429 0.78571429 0.78571429 0.78571429 0.78571429
 0.78571429 0.78571429 0.78571429 0.78571429 0.78571429 0.78571429
 0.71428571 0.71428571 0.64285714 0.57142857 0.57142857 0.5
 0.5        0.5        0.5        0.5        0.42857143 0.35714286
 0.28571429 0.28571429 0.28571429 0.28571429 0.21428571 0.21428571
 0.21428571 0.21428571 0.21428571 0.14285714 0.14285714 0.07142857
 0.        ]",0.5089483360887415,0.7164179104477612,SUN
24,"[0.   0.   0.   0.06 0.06 0.12 0.12 0.16 0.16 0.18 0.18 0.2  0.2  0.26
 0.26 0.28 0.28 0.3  0.3  0.4  0.4  0.66 0.66 0.82 0.82 1.  ]","[0.         0.04545455 0.18181818 0.18181818 0.22727273 0.22727273
 0.36363636 0.36363636 0.40909091 0.40909091 0.5        0.5
 0.54545455 0.54545455 0.72727273 0.72727273 0.77272727 0.77272727
 0.86363636 0.86363636 0.90909091 0.90909091 0.95454545 0.95454545
 1.         1.        ]",0.7754545454545455,"[0.34920635 0.33870968 0.3442623  0.35       0.3559322  0.36206897
 0.36842105 0.375      0.38181818 0.38888889 0.37735849 0.38461538
 0.39215686 0.4        0.40816327 0.41666667 0.42553191 0.43478261
 0.44444444 0.45454545 0.46511628 0.47619048 0.48780488 0.5
 0.48717949 0.5        0.51351351 0.52777778 0.54285714 0.55882353
 0.54545455 0.53125    0.5483871  0.53333333 0.55172414 0.53571429
 0.51851852 0.5        0.48       0.5        0.52173913 0.54545455
 0.52380952 0.55       0.52631579 0.5        0.52941176 0.5
 0.53333333 0.57142857 0.53846154 0.5        0.45454545 0.5
 0.55555556 0.625      0.57142857 0.66666667 0.8        1.
 1.         1.         1.         1.        ]","[1.         0.95454545 0.95454545 0.95454545 0.95454545 0.95454545
 0.95454545 0.95454545 0.95454545 0.95454545 0.90909091 0.90909091
 0.90909091 0.90909091 0.90909091 0.90909091 0.90909091 0.90909091
 0.90909091 0.90909091 0.90909091 0.90909091 0.90909091 0.90909091
 0.86363636 0.86363636 0.86363636 0.86363636 0.86363636 0.86363636
 0.81818182 0.77272727 0.77272727 0.72727273 0.72727273 0.68181818
 0.63636364 0.59090909 0.54545455 0.54545455 0.54545455 0.54545455
 0.5        0.5        0.45454545 0.40909091 0.40909091 0.36363636
 0.36363636 0.36363636 0.31818182 0.27272727 0.22727273 0.22727273
 0.22727273 0.22727273 0.18181818 0.18181818 0.18181818 0.18181818
 0.13636364 0.09090909 0.04545455 0.        ]",0.6083086164283545,0.6944444444444444,SUN
25,"[0.         0.         0.         0.04166667 0.04166667 0.10416667
 0.10416667 0.14583333 0.14583333 0.20833333 0.20833333 0.25
 0.25       0.29166667 0.29166667 0.35416667 0.35416667 0.45833333
 0.45833333 0.58333333 0.58333333 0.60416667 0.60416667 0.77083333
 0.77083333 0.875      0.875      1.        ]","[0.         0.05263158 0.21052632 0.21052632 0.31578947 0.31578947
 0.36842105 0.36842105 0.42105263 0.42105263 0.47368421 0.47368421
 0.52631579 0.52631579 0.57894737 0.57894737 0.63157895 0.63157895
 0.78947368 0.78947368 0.84210526 0.84210526 0.89473684 0.89473684
 0.94736842 0.94736842 1.         1.        ]",0.7028508771929824,"[0.31147541 0.3        0.30508475 0.31034483 0.31578947 0.32142857
 0.32727273 0.31481481 0.32075472 0.32692308 0.33333333 0.34
 0.34693878 0.35416667 0.36170213 0.36956522 0.35555556 0.36363636
 0.34883721 0.35714286 0.36585366 0.375      0.38461538 0.39473684
 0.40540541 0.38888889 0.37142857 0.35294118 0.36363636 0.375
 0.38709677 0.4        0.4137931  0.39285714 0.40740741 0.42307692
 0.44       0.41666667 0.43478261 0.45454545 0.42857143 0.45
 0.47368421 0.44444444 0.47058824 0.5        0.53333333 0.5
 0.53846154 0.58333333 0.54545455 0.6        0.66666667 0.75
 0.71428571 0.66666667 0.8        1.         1.         1.
 1.         1.        ]","[1.         0.94736842 0.94736842 0.94736842 0.94736842 0.94736842
 0.94736842 0.89473684 0.89473684 0.89473684 0.89473684 0.89473684
 0.89473684 0.89473684 0.89473684 0.89473684 0.84210526 0.84210526
 0.78947368 0.78947368 0.78947368 0.78947368 0.78947368 0.78947368
 0.78947368 0.73684211 0.68421053 0.63157895 0.63157895 0.63157895
 0.63157895 0.63157895 0.63157895 0.57894737 0.57894737 0.57894737
 0.57894737 0.52631579 0.52631579 0.52631579 0.47368421 0.47368421
 0.47368421 0.42105263 0.42105263 0.42105263 0.42105263 0.36842105
 0.36842105 0.36842105 0.31578947 0.31578947 0.31578947 0.31578947
 0.26315789 0.21052632 0.21052632 0.21052632 0.15789474 0.10526316
 0.05263158 0.        ]",0.5737183017543028,0.7164179104477612,SUN
26,"[0.         0.02040816 0.02040816 0.04081633 0.04081633 0.08163265
 0.08163265 0.16326531 0.16326531 0.20408163 0.20408163 0.26530612
 0.26530612 0.34693878 0.34693878 0.40816327 0.40816327 0.48979592
 0.48979592 0.7755102  0.7755102  0.85714286 0.85714286 1.        ]","[0.         0.         0.16666667 0.16666667 0.22222222 0.22222222
 0.33333333 0.33333333 0.44444444 0.44444444 0.5        0.5
 0.61111111 0.61111111 0.66666667 0.66666667 0.83333333 0.83333333
 0.88888889 0.88888889 0.94444444 0.94444444 1.         1.        ]",0.7210884353741497,"[0.3        0.28813559 0.29310345 0.29824561 0.30357143 0.30909091
 0.2962963  0.30188679 0.30769231 0.31372549 0.32       0.32653061
 0.33333333 0.34042553 0.34782609 0.35555556 0.36363636 0.37209302
 0.38095238 0.3902439  0.4        0.38461538 0.39473684 0.40540541
 0.41666667 0.42857143 0.41176471 0.39393939 0.375      0.38709677
 0.4        0.4137931  0.39285714 0.40740741 0.42307692 0.44
 0.45833333 0.43478261 0.40909091 0.42857143 0.45       0.47368421
 0.44444444 0.47058824 0.5        0.46666667 0.42857143 0.46153846
 0.5        0.54545455 0.6        0.55555556 0.5        0.57142857
 0.66666667 0.6        0.75       0.66666667 0.5        0.
 1.        ]","[1.         0.94444444 0.94444444 0.94444444 0.94444444 0.94444444
 0.88888889 0.88888889 0.88888889 0.88888889 0.88888889 0.88888889
 0.88888889 0.88888889 0.88888889 0.88888889 0.88888889 0.88888889
 0.88888889 0.88888889 0.88888889 0.83333333 0.83333333 0.83333333
 0.83333333 0.83333333 0.77777778 0.72222222 0.66666667 0.66666667
 0.66666667 0.66666667 0.61111111 0.61111111 0.61111111 0.61111111
 0.61111111 0.55555556 0.5        0.5        0.5        0.5
 0.44444444 0.44444444 0.44444444 0.38888889 0.33333333 0.33333333
 0.33333333 0.33333333 0.33333333 0.27777778 0.22222222 0.22222222
 0.22222222 0.16666667 0.16666667 0.11111111 0.05555556 0.
 0.        ]",0.48497306939128987,0.6567164179104478,SUN
27,"[0.         0.02083333 0.02083333 0.08333333 0.08333333 0.10416667
 0.10416667 0.125      0.125      0.375      0.375      0.41666667
 0.41666667 0.4375     0.4375     0.5        0.5        0.5625
 0.5625     0.60416667 0.60416667 0.64583333 0.64583333 0.6875
 0.6875     0.70833333 0.70833333 0.72916667 0.72916667 0.89583333
 0.89583333 1.        ]","[0.         0.         0.14285714 0.14285714 0.23809524 0.23809524
 0.28571429 0.28571429 0.42857143 0.42857143 0.47619048 0.47619048
 0.52380952 0.52380952 0.57142857 0.57142857 0.61904762 0.61904762
 0.66666667 0.66666667 0.71428571 0.71428571 0.76190476 0.76190476
 0.80952381 0.80952381 0.9047619  0.9047619  0.95238095 0.95238095
 1.         1.        ]",0.6200396825396826,"[0.328125   0.31746032 0.32258065 0.32786885 0.33333333 0.33898305
 0.34482759 0.35087719 0.35714286 0.36363636 0.35185185 0.35849057
 0.34615385 0.33333333 0.34       0.32653061 0.33333333 0.34042553
 0.32608696 0.33333333 0.34090909 0.3255814  0.33333333 0.34146341
 0.325      0.33333333 0.34210526 0.35135135 0.33333333 0.34285714
 0.35294118 0.36363636 0.34375    0.35483871 0.33333333 0.34482759
 0.35714286 0.33333333 0.34615385 0.36       0.375      0.39130435
 0.40909091 0.42857143 0.45       0.47368421 0.5        0.52941176
 0.5625     0.6        0.57142857 0.53846154 0.5        0.54545455
 0.5        0.55555556 0.5        0.42857143 0.5        0.6
 0.75       0.66666667 0.5        0.         1.        ]","[1.         0.95238095 0.95238095 0.95238095 0.95238095 0.95238095
 0.95238095 0.95238095 0.95238095 0.95238095 0.9047619  0.9047619
 0.85714286 0.80952381 0.80952381 0.76190476 0.76190476 0.76190476
 0.71428571 0.71428571 0.71428571 0.66666667 0.66666667 0.66666667
 0.61904762 0.61904762 0.61904762 0.61904762 0.57142857 0.57142857
 0.57142857 0.57142857 0.52380952 0.52380952 0.47619048 0.47619048
 0.47619048 0.42857143 0.42857143 0.42857143 0.42857143 0.42857143
 0.42857143 0.42857143 0.42857143 0.42857143 0.42857143 0.42857143
 0.42857143 0.42857143 0.38095238 0.33333333 0.28571429 0.28571429
 0.23809524 0.23809524 0.19047619 0.14285714 0.14285714 0.14285714
 0.14285714 0.0952381  0.04761905 0.         0.        ]",0.44827333203147357,0.6231884057971014,SUN
28,"[0.         0.         0.         0.06976744 0.06976744 0.09302326
 0.09302326 0.11627907 0.11627907 0.1627907  0.1627907  0.18604651
 0.18604651 0.20930233 0.20930233 0.23255814 0.23255814 0.25581395
 0.25581395 0.3255814  0.3255814  0.34883721 0.34883721 0.41860465
 0.41860465 0.51162791 0.51162791 0.55813953 0.55813953 0.74418605
 0.74418605 0.88372093 0.88372093 1.        ]","[0.         0.04545455 0.09090909 0.09090909 0.22727273 0.22727273
 0.27272727 0.27272727 0.40909091 0.40909091 0.45454545 0.45454545
 0.5        0.5        0.59090909 0.59090909 0.63636364 0.63636364
 0.68181818 0.68181818 0.72727273 0.72727273 0.77272727 0.77272727
 0.81818182 0.81818182 0.86363636 0.86363636 0.90909091 0.90909091
 0.95454545 0.95454545 1.         1.        ]",0.7410147991543341,"[0.36666667 0.3559322  0.36206897 0.36842105 0.375      0.38181818
 0.38888889 0.39622642 0.38461538 0.39215686 0.4        0.40816327
 0.41666667 0.42553191 0.43478261 0.44444444 0.45454545 0.44186047
 0.45238095 0.46341463 0.45       0.46153846 0.47368421 0.48648649
 0.5        0.48571429 0.5        0.51515152 0.53125    0.51612903
 0.53333333 0.51724138 0.53571429 0.55555556 0.57692308 0.56
 0.58333333 0.56521739 0.59090909 0.57142857 0.55       0.57894737
 0.55555556 0.58823529 0.5625     0.6        0.64285714 0.61538462
 0.58333333 0.54545455 0.6        0.55555556 0.625      0.57142857
 0.5        0.4        0.5        0.66666667 1.         1.
 1.        ]","[1.         0.95454545 0.95454545 0.95454545 0.95454545 0.95454545
 0.95454545 0.95454545 0.90909091 0.90909091 0.90909091 0.90909091
 0.90909091 0.90909091 0.90909091 0.90909091 0.90909091 0.86363636
 0.86363636 0.86363636 0.81818182 0.81818182 0.81818182 0.81818182
 0.81818182 0.77272727 0.77272727 0.77272727 0.77272727 0.72727273
 0.72727273 0.68181818 0.68181818 0.68181818 0.68181818 0.63636364
 0.63636364 0.59090909 0.59090909 0.54545455 0.5        0.5
 0.45454545 0.45454545 0.40909091 0.40909091 0.40909091 0.36363636
 0.31818182 0.27272727 0.27272727 0.22727273 0.22727273 0.18181818
 0.13636364 0.09090909 0.09090909 0.09090909 0.09090909 0.04545455
 0.        ]",0.5851462228146622,0.7230769230769231,SUN
