seed,fpr,tpr,roc_auc,precision,recall,AP,accuracy,time
57,"[0.         0.         0.02777778 0.02777778 0.05555556 0.05555556
 0.08333333 0.08333333 0.22222222 0.22222222 0.30555556 0.30555556
 0.75       0.75       0.77777778 0.77777778 0.80555556 0.80555556
 0.91666667 0.91666667 1.        ]","[0.         0.07692308 0.07692308 0.23076923 0.23076923 0.46153846
 0.46153846 0.53846154 0.53846154 0.61538462 0.61538462 0.69230769
 0.69230769 0.76923077 0.76923077 0.84615385 0.84615385 0.92307692
 0.92307692 1.         1.        ]",0.6858974358974359,"[0.2826087  0.26666667 0.27272727 0.27906977 0.28571429 0.29268293
 0.275      0.28205128 0.26315789 0.27027027 0.25       0.25714286
 0.26470588 0.27272727 0.28125    0.29032258 0.3        0.31034483
 0.32142857 0.33333333 0.34615385 0.36       0.375      0.39130435
 0.40909091 0.42857143 0.45       0.42105263 0.44444444 0.47058824
 0.5        0.46666667 0.5        0.53846154 0.58333333 0.63636364
 0.7        0.66666667 0.75       0.71428571 0.66666667 0.6
 0.75       0.66666667 0.5        1.         1.        ]","[1.         0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 0.84615385 0.84615385 0.76923077 0.76923077 0.69230769 0.69230769
 0.69230769 0.69230769 0.69230769 0.69230769 0.69230769 0.69230769
 0.69230769 0.69230769 0.69230769 0.69230769 0.69230769 0.69230769
 0.69230769 0.69230769 0.69230769 0.61538462 0.61538462 0.61538462
 0.61538462 0.53846154 0.53846154 0.53846154 0.53846154 0.53846154
 0.53846154 0.46153846 0.46153846 0.38461538 0.30769231 0.23076923
 0.23076923 0.15384615 0.07692308 0.07692308 0.        ]",0.5634794017247724,0.7551020408163265,proximal
58,"[0.         0.         0.         0.05454545 0.05454545 0.07272727
 0.07272727 0.21818182 0.21818182 0.29090909 0.29090909 0.4
 0.4        0.58181818 0.58181818 0.76363636 0.76363636 0.83636364
 0.83636364 0.98181818 0.98181818 1.        ]","[0.         0.07692308 0.23076923 0.23076923 0.30769231 0.30769231
 0.38461538 0.38461538 0.46153846 0.46153846 0.61538462 0.61538462
 0.69230769 0.69230769 0.76923077 0.76923077 0.84615385 0.84615385
 0.92307692 0.92307692 1.         1.        ]",0.6545454545454545,"[0.19402985 0.18181818 0.18461538 0.1875     0.19047619 0.19354839
 0.19672131 0.2        0.20338983 0.20689655 0.19298246 0.19642857
 0.2        0.2037037  0.20754717 0.19230769 0.19607843 0.2
 0.20408163 0.20833333 0.21276596 0.2173913  0.22222222 0.22727273
 0.23255814 0.23809524 0.2195122  0.225      0.23076923 0.23684211
 0.24324324 0.25       0.25714286 0.26470588 0.27272727 0.28125
 0.29032258 0.26666667 0.27586207 0.28571429 0.2962963  0.30769231
 0.32       0.33333333 0.30434783 0.27272727 0.28571429 0.3
 0.31578947 0.33333333 0.29411765 0.3125     0.33333333 0.35714286
 0.38461538 0.41666667 0.45454545 0.5        0.55555556 0.5
 0.57142857 0.5        0.6        0.75       1.         1.
 1.         1.        ]","[1.         0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 0.92307692 0.92307692 0.92307692 0.92307692 0.84615385 0.84615385
 0.84615385 0.84615385 0.84615385 0.76923077 0.76923077 0.76923077
 0.76923077 0.76923077 0.76923077 0.76923077 0.76923077 0.76923077
 0.76923077 0.76923077 0.69230769 0.69230769 0.69230769 0.69230769
 0.69230769 0.69230769 0.69230769 0.69230769 0.69230769 0.69230769
 0.69230769 0.61538462 0.61538462 0.61538462 0.61538462 0.61538462
 0.61538462 0.61538462 0.53846154 0.46153846 0.46153846 0.46153846
 0.46153846 0.46153846 0.38461538 0.38461538 0.38461538 0.38461538
 0.38461538 0.38461538 0.38461538 0.38461538 0.38461538 0.30769231
 0.30769231 0.23076923 0.23076923 0.23076923 0.23076923 0.15384615
 0.07692308 0.        ]",0.4796069239046059,0.6470588235294118,proximal
59,"[0.         0.         0.         0.02173913 0.02173913 0.08695652
 0.08695652 0.34782609 0.34782609 0.36956522 0.36956522 0.58695652
 0.58695652 1.        ]","[0.         0.11111111 0.33333333 0.33333333 0.44444444 0.44444444
 0.55555556 0.55555556 0.77777778 0.77777778 0.88888889 0.88888889
 1.         1.        ]",0.8043478260869565,"[0.25       0.22857143 0.23529412 0.24242424 0.25       0.25806452
 0.26666667 0.27586207 0.28571429 0.2962963  0.30769231 0.32
 0.29166667 0.30434783 0.27272727 0.23809524 0.25       0.26315789
 0.27777778 0.29411765 0.3125     0.33333333 0.35714286 0.38461538
 0.41666667 0.45454545 0.5        0.55555556 0.5        0.57142857
 0.66666667 0.8        0.75       1.         1.         1.
 1.        ]","[1.         0.88888889 0.88888889 0.88888889 0.88888889 0.88888889
 0.88888889 0.88888889 0.88888889 0.88888889 0.88888889 0.88888889
 0.77777778 0.77777778 0.66666667 0.55555556 0.55555556 0.55555556
 0.55555556 0.55555556 0.55555556 0.55555556 0.55555556 0.55555556
 0.55555556 0.55555556 0.55555556 0.55555556 0.44444444 0.44444444
 0.44444444 0.44444444 0.33333333 0.33333333 0.22222222 0.11111111
 0.        ]",0.6114034060410871,0.6545454545454545,proximal
60,"[0.         0.         0.02325581 0.02325581 0.04651163 0.04651163
 0.06976744 0.06976744 0.09302326 0.09302326 0.18604651 0.18604651
 0.3255814  0.3255814  0.41860465 0.41860465 0.53488372 0.53488372
 0.58139535 0.58139535 1.        ]","[0.         0.08333333 0.08333333 0.16666667 0.16666667 0.33333333
 0.33333333 0.41666667 0.41666667 0.5        0.5        0.58333333
 0.58333333 0.66666667 0.66666667 0.83333333 0.83333333 0.91666667
 0.91666667 1.         1.        ]",0.7713178294573644,"[0.32432432 0.30555556 0.31428571 0.32352941 0.3030303  0.3125
 0.32258065 0.33333333 0.34482759 0.35714286 0.33333333 0.30769231
 0.32       0.33333333 0.34782609 0.36363636 0.33333333 0.35
 0.36842105 0.38888889 0.41176471 0.4375     0.46666667 0.42857143
 0.46153846 0.5        0.54545455 0.6        0.55555556 0.625
 0.57142857 0.66666667 0.6        0.5        0.66666667 0.5
 1.         1.        ]","[1.         0.91666667 0.91666667 0.91666667 0.83333333 0.83333333
 0.83333333 0.83333333 0.83333333 0.83333333 0.75       0.66666667
 0.66666667 0.66666667 0.66666667 0.66666667 0.58333333 0.58333333
 0.58333333 0.58333333 0.58333333 0.58333333 0.58333333 0.5
 0.5        0.5        0.5        0.5        0.41666667 0.41666667
 0.33333333 0.33333333 0.25       0.16666667 0.16666667 0.08333333
 0.08333333 0.        ]",0.527247190850132,0.7818181818181819,proximal
61,"[0.         0.         0.         0.04255319 0.04255319 0.14893617
 0.14893617 0.23404255 0.23404255 0.57446809 0.57446809 0.87234043
 0.87234043 1.        ]","[0.         0.08333333 0.58333333 0.58333333 0.66666667 0.66666667
 0.75       0.75       0.83333333 0.83333333 0.91666667 0.91666667
 1.         1.        ]",0.8439716312056738,"[0.22641509 0.21153846 0.21568627 0.22       0.2244898  0.22916667
 0.23404255 0.23913043 0.24444444 0.25       0.25581395 0.26190476
 0.26829268 0.275      0.28205128 0.28947368 0.27027027 0.27777778
 0.28571429 0.29411765 0.3030303  0.3125     0.32258065 0.33333333
 0.34482759 0.35714286 0.37037037 0.38461538 0.4        0.41666667
 0.43478261 0.45454545 0.47619048 0.45       0.47368421 0.5
 0.52941176 0.5625     0.53333333 0.57142857 0.61538462 0.66666667
 0.72727273 0.8        0.77777778 0.875      1.         1.
 1.         1.         1.         1.         1.         1.        ]","[1.         0.91666667 0.91666667 0.91666667 0.91666667 0.91666667
 0.91666667 0.91666667 0.91666667 0.91666667 0.91666667 0.91666667
 0.91666667 0.91666667 0.91666667 0.91666667 0.83333333 0.83333333
 0.83333333 0.83333333 0.83333333 0.83333333 0.83333333 0.83333333
 0.83333333 0.83333333 0.83333333 0.83333333 0.83333333 0.83333333
 0.83333333 0.83333333 0.83333333 0.75       0.75       0.75
 0.75       0.75       0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.66666667 0.58333333 0.58333333 0.58333333 0.5
 0.41666667 0.33333333 0.25       0.16666667 0.08333333 0.        ]",0.7795482712283855,0.7457627118644068,proximal
62,"[0.         0.02222222 0.02222222 0.04444444 0.04444444 0.06666667
 0.06666667 0.11111111 0.11111111 0.15555556 0.15555556 0.17777778
 0.17777778 0.2        0.2        0.22222222 0.22222222 0.42222222
 0.42222222 0.48888889 0.48888889 0.66666667 0.66666667 1.        ]","[0.   0.   0.05 0.05 0.35 0.35 0.45 0.45 0.5  0.5  0.55 0.55 0.7  0.7
 0.75 0.75 0.8  0.8  0.9  0.9  0.95 0.95 1.   1.  ]",0.8177777777777778,"[0.4        0.3877551  0.39583333 0.40425532 0.41304348 0.42222222
 0.43181818 0.44186047 0.45238095 0.46341463 0.45       0.46153846
 0.47368421 0.48648649 0.47222222 0.45714286 0.47058824 0.48484848
 0.5        0.51612903 0.53333333 0.55172414 0.57142857 0.59259259
 0.61538462 0.6        0.625      0.60869565 0.63636364 0.61904762
 0.6        0.57894737 0.61111111 0.58823529 0.625      0.66666667
 0.64285714 0.69230769 0.75       0.72727273 0.7        0.77777778
 0.75       0.71428571 0.66666667 0.6        0.5        0.33333333
 0.5        0.         1.        ]","[1.   0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.9  0.9  0.9  0.9
 0.85 0.8  0.8  0.8  0.8  0.8  0.8  0.8  0.8  0.8  0.8  0.75 0.75 0.7
 0.7  0.65 0.6  0.55 0.55 0.5  0.5  0.5  0.45 0.45 0.45 0.4  0.35 0.35
 0.3  0.25 0.2  0.15 0.1  0.05 0.05 0.   0.  ]",0.6090849938715793,0.7384615384615385,proximal
63,"[0.         0.         0.02222222 0.02222222 0.04444444 0.04444444
 0.11111111 0.11111111 0.13333333 0.13333333 0.2        0.2
 0.64444444 0.64444444 1.        ]","[0.    0.125 0.125 0.375 0.375 0.5   0.5   0.625 0.625 0.75  0.75  0.875
 0.875 1.    1.   ]",0.8527777777777777,"[0.21621622 0.19444444 0.2        0.20588235 0.21212121 0.21875
 0.22580645 0.23333333 0.24137931 0.25       0.25925926 0.26923077
 0.28       0.29166667 0.30434783 0.31818182 0.33333333 0.35
 0.36842105 0.38888889 0.41176471 0.4375     0.4        0.42857143
 0.46153846 0.5        0.45454545 0.5        0.44444444 0.5
 0.57142857 0.66666667 0.6        0.75       0.66666667 0.5
 1.         1.        ]","[1.    0.875 0.875 0.875 0.875 0.875 0.875 0.875 0.875 0.875 0.875 0.875
 0.875 0.875 0.875 0.875 0.875 0.875 0.875 0.875 0.875 0.875 0.75  0.75
 0.75  0.75  0.625 0.625 0.5   0.5   0.5   0.5   0.375 0.375 0.25  0.125
 0.125 0.   ]",0.5921311936936937,0.7735849056603774,proximal
64,"[0.         0.0212766  0.04255319 0.04255319 0.08510638 0.08510638
 0.25531915 0.25531915 0.29787234 0.29787234 0.31914894 0.31914894
 0.38297872 0.38297872 1.        ]","[0.         0.         0.         0.46153846 0.46153846 0.53846154
 0.53846154 0.61538462 0.61538462 0.76923077 0.76923077 0.92307692
 0.92307692 1.         1.        ]",0.8297872340425532,"[0.41935484 0.4        0.4137931  0.42857143 0.44444444 0.42307692
 0.4        0.41666667 0.39130435 0.36363636 0.38095238 0.4
 0.36842105 0.38888889 0.41176471 0.4375     0.46666667 0.5
 0.53846154 0.58333333 0.63636364 0.6        0.66666667 0.75
 0.71428571 0.66666667 0.6        0.5        0.33333333 0.
 0.         1.        ]","[1.         0.92307692 0.92307692 0.92307692 0.92307692 0.84615385
 0.76923077 0.76923077 0.69230769 0.61538462 0.61538462 0.61538462
 0.53846154 0.53846154 0.53846154 0.53846154 0.53846154 0.53846154
 0.53846154 0.53846154 0.53846154 0.46153846 0.46153846 0.46153846
 0.38461538 0.30769231 0.23076923 0.15384615 0.07692308 0.
 0.         0.        ]",0.5150381977979346,0.7,proximal
65,"[0.         0.         0.02272727 0.02272727 0.04545455 0.04545455
 0.09090909 0.09090909 0.11363636 0.11363636 0.15909091 0.15909091
 0.40909091 0.40909091 0.47727273 0.47727273 0.56818182 0.56818182
 1.        ]","[0.         0.08333333 0.08333333 0.25       0.25       0.41666667
 0.41666667 0.5        0.5        0.66666667 0.66666667 0.75
 0.75       0.83333333 0.83333333 0.91666667 0.91666667 1.
 1.        ]",0.8276515151515151,"[0.32432432 0.30555556 0.31428571 0.32352941 0.33333333 0.34375
 0.32258065 0.33333333 0.34482759 0.35714286 0.33333333 0.34615385
 0.36       0.375      0.39130435 0.40909091 0.42857143 0.45
 0.47368421 0.5        0.52941176 0.5625     0.53333333 0.57142857
 0.61538462 0.58333333 0.54545455 0.6        0.55555556 0.625
 0.71428571 0.66666667 0.6        0.75       0.66666667 0.5
 1.         1.        ]","[1.         0.91666667 0.91666667 0.91666667 0.91666667 0.91666667
 0.83333333 0.83333333 0.83333333 0.83333333 0.75       0.75
 0.75       0.75       0.75       0.75       0.75       0.75
 0.75       0.75       0.75       0.75       0.66666667 0.66666667
 0.66666667 0.58333333 0.5        0.5        0.41666667 0.41666667
 0.41666667 0.33333333 0.25       0.25       0.16666667 0.08333333
 0.08333333 0.        ]",0.5986711814836815,0.625,proximal
66,[0.    0.    0.    0.025 0.025 0.05  0.05  0.85  0.85  1.   ],[0.  0.1 0.3 0.3 0.6 0.6 0.9 0.9 1.  1. ],0.8925,"[0.22727273 0.20930233 0.21428571 0.2195122  0.225      0.23076923
 0.23684211 0.24324324 0.25       0.25714286 0.26470588 0.27272727
 0.28125    0.29032258 0.3        0.31034483 0.32142857 0.33333333
 0.34615385 0.36       0.375      0.39130435 0.40909091 0.42857143
 0.45       0.47368421 0.5        0.52941176 0.5625     0.6
 0.64285714 0.69230769 0.75       0.81818182 0.8        0.77777778
 0.75       0.85714286 0.83333333 0.8        0.75       1.
 1.         1.         1.        ]","[1.  0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9
 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.8 0.7
 0.6 0.6 0.5 0.4 0.3 0.3 0.2 0.1 0. ]",0.8113708513708514,0.82,proximal
67,"[0.         0.         0.02439024 0.02439024 0.04878049 0.04878049
 0.09756098 0.09756098 0.14634146 0.14634146 0.43902439 0.43902439
 0.58536585 0.58536585 0.68292683 0.68292683 0.80487805 0.80487805
 1.        ]","[0.         0.07692308 0.07692308 0.15384615 0.15384615 0.23076923
 0.23076923 0.38461538 0.38461538 0.61538462 0.61538462 0.69230769
 0.69230769 0.84615385 0.84615385 0.92307692 0.92307692 1.
 1.        ]",0.7073170731707317,"[0.2826087  0.26666667 0.27272727 0.27906977 0.28571429 0.29268293
 0.3        0.28205128 0.28947368 0.2972973  0.30555556 0.31428571
 0.29411765 0.27272727 0.28125    0.29032258 0.3        0.31034483
 0.32142857 0.33333333 0.30769231 0.32       0.33333333 0.34782609
 0.36363636 0.38095238 0.4        0.42105263 0.44444444 0.47058824
 0.5        0.53333333 0.57142857 0.53846154 0.5        0.45454545
 0.5        0.55555556 0.5        0.42857143 0.5        0.6
 0.5        0.66666667 0.5        1.         1.        ]","[1.         0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 0.92307692 0.84615385 0.84615385 0.84615385 0.84615385 0.84615385
 0.76923077 0.69230769 0.69230769 0.69230769 0.69230769 0.69230769
 0.69230769 0.69230769 0.61538462 0.61538462 0.61538462 0.61538462
 0.61538462 0.61538462 0.61538462 0.61538462 0.61538462 0.61538462
 0.61538462 0.61538462 0.61538462 0.53846154 0.46153846 0.38461538
 0.38461538 0.38461538 0.30769231 0.23076923 0.23076923 0.23076923
 0.15384615 0.15384615 0.07692308 0.07692308 0.        ]",0.496650594034029,0.5740740740740741,proximal
68,"[0.         0.         0.         0.02702703 0.02702703 0.05405405
 0.05405405 0.24324324 0.24324324 0.27027027 0.27027027 0.35135135
 0.35135135 0.40540541 0.40540541 0.45945946 0.45945946 0.51351351
 0.51351351 1.        ]","[0.     0.0625 0.25   0.25   0.375  0.375  0.5    0.5    0.625  0.625
 0.75   0.75   0.8125 0.8125 0.875  0.875  0.9375 0.9375 1.     1.    ]",0.8175675675675675,"[0.45714286 0.44117647 0.45454545 0.46875    0.4516129  0.46666667
 0.48275862 0.46428571 0.48148148 0.5        0.48       0.5
 0.52173913 0.54545455 0.52380952 0.5        0.52631579 0.5
 0.47058824 0.5        0.53333333 0.57142857 0.61538462 0.66666667
 0.72727273 0.8        0.77777778 0.75       0.85714286 0.83333333
 0.8        1.         1.         1.         1.         1.        ]","[1.     0.9375 0.9375 0.9375 0.875  0.875  0.875  0.8125 0.8125 0.8125
 0.75   0.75   0.75   0.75   0.6875 0.625  0.625  0.5625 0.5    0.5
 0.5    0.5    0.5    0.5    0.5    0.5    0.4375 0.375  0.375  0.3125
 0.25   0.25   0.1875 0.125  0.0625 0.    ]",0.7045303315515146,0.6792452830188679,proximal
69,"[0.         0.         0.02083333 0.02083333 0.0625     0.0625
 0.08333333 0.08333333 0.10416667 0.10416667 0.125      0.125
 0.29166667 0.29166667 0.375      0.375      0.41666667 0.41666667
 0.4375     0.4375     0.60416667 0.60416667 1.        ]","[0.         0.07142857 0.07142857 0.14285714 0.14285714 0.21428571
 0.21428571 0.28571429 0.28571429 0.5        0.5        0.57142857
 0.57142857 0.64285714 0.64285714 0.71428571 0.71428571 0.78571429
 0.78571429 0.92857143 0.92857143 1.         1.        ]",0.7738095238095238,"[0.3255814  0.30952381 0.31707317 0.325      0.33333333 0.34210526
 0.35135135 0.36111111 0.37142857 0.38235294 0.36363636 0.34375
 0.35483871 0.33333333 0.34482759 0.35714286 0.33333333 0.34615385
 0.36       0.375      0.39130435 0.36363636 0.38095238 0.4
 0.42105263 0.44444444 0.47058824 0.5        0.53333333 0.57142857
 0.53846154 0.58333333 0.54545455 0.5        0.44444444 0.5
 0.42857143 0.5        0.4        0.5        0.66666667 0.5
 1.         1.        ]","[1.         0.92857143 0.92857143 0.92857143 0.92857143 0.92857143
 0.92857143 0.92857143 0.92857143 0.92857143 0.85714286 0.78571429
 0.78571429 0.71428571 0.71428571 0.71428571 0.64285714 0.64285714
 0.64285714 0.64285714 0.64285714 0.57142857 0.57142857 0.57142857
 0.57142857 0.57142857 0.57142857 0.57142857 0.57142857 0.57142857
 0.5        0.5        0.42857143 0.35714286 0.28571429 0.28571429
 0.21428571 0.21428571 0.14285714 0.14285714 0.14285714 0.07142857
 0.07142857 0.        ]",0.5029814094065108,0.6290322580645161,proximal
70,"[0.   0.   0.02 0.02 0.04 0.04 0.08 0.08 0.12 0.12 0.14 0.14 0.16 0.16
 0.18 0.18 0.2  0.2  0.3  0.3  0.66 0.66 0.68 0.68 0.86 0.86 1.  ]","[0.         0.07142857 0.07142857 0.14285714 0.14285714 0.21428571
 0.21428571 0.28571429 0.28571429 0.42857143 0.42857143 0.5
 0.5        0.57142857 0.57142857 0.64285714 0.64285714 0.71428571
 0.71428571 0.78571429 0.78571429 0.85714286 0.85714286 0.92857143
 0.92857143 1.         1.        ]",0.7457142857142857,"[0.24561404 0.23214286 0.23636364 0.24074074 0.24528302 0.25
 0.25490196 0.26       0.26530612 0.27083333 0.27659574 0.26086957
 0.26666667 0.25       0.25581395 0.26190476 0.26829268 0.275
 0.28205128 0.28947368 0.2972973  0.30555556 0.31428571 0.32352941
 0.33333333 0.34375    0.35483871 0.36666667 0.37931034 0.39285714
 0.40740741 0.42307692 0.4        0.41666667 0.43478261 0.45454545
 0.47619048 0.5        0.47368421 0.5        0.47058824 0.5
 0.46666667 0.5        0.46153846 0.5        0.45454545 0.4
 0.44444444 0.5        0.42857143 0.5        0.6        0.5
 0.66666667 0.5        1.         1.        ]","[1.         0.92857143 0.92857143 0.92857143 0.92857143 0.92857143
 0.92857143 0.92857143 0.92857143 0.92857143 0.92857143 0.85714286
 0.85714286 0.78571429 0.78571429 0.78571429 0.78571429 0.78571429
 0.78571429 0.78571429 0.78571429 0.78571429 0.78571429 0.78571429
 0.78571429 0.78571429 0.78571429 0.78571429 0.78571429 0.78571429
 0.78571429 0.78571429 0.71428571 0.71428571 0.71428571 0.71428571
 0.71428571 0.71428571 0.64285714 0.64285714 0.57142857 0.57142857
 0.5        0.5        0.42857143 0.42857143 0.35714286 0.28571429
 0.28571429 0.28571429 0.21428571 0.21428571 0.21428571 0.14285714
 0.14285714 0.07142857 0.07142857 0.        ]",0.49522610648030585,0.328125,proximal
71,"[0.         0.         0.05128205 0.05128205 0.07692308 0.07692308
 0.15384615 0.15384615 0.20512821 0.20512821 0.48717949 0.48717949
 0.51282051 0.51282051 0.61538462 0.61538462 0.97435897 0.97435897
 1.        ]","[0.         0.06666667 0.06666667 0.33333333 0.33333333 0.46666667
 0.46666667 0.66666667 0.66666667 0.73333333 0.73333333 0.8
 0.8        0.86666667 0.86666667 0.93333333 0.93333333 1.
 1.        ]",0.7589743589743589,"[0.28301887 0.26923077 0.2745098  0.28       0.28571429 0.29166667
 0.29787234 0.30434783 0.31111111 0.31818182 0.3255814  0.33333333
 0.34146341 0.35       0.35897436 0.36842105 0.35135135 0.36111111
 0.37142857 0.38235294 0.39393939 0.375      0.38709677 0.36666667
 0.37931034 0.39285714 0.40740741 0.42307692 0.44       0.45833333
 0.47826087 0.5        0.52380952 0.55       0.57894737 0.55555556
 0.58823529 0.625      0.6        0.57142857 0.53846154 0.58333333
 0.63636364 0.7        0.66666667 0.625      0.71428571 0.66666667
 0.6        0.5        0.33333333 0.5        1.         1.        ]","[1.         0.93333333 0.93333333 0.93333333 0.93333333 0.93333333
 0.93333333 0.93333333 0.93333333 0.93333333 0.93333333 0.93333333
 0.93333333 0.93333333 0.93333333 0.93333333 0.86666667 0.86666667
 0.86666667 0.86666667 0.86666667 0.8        0.8        0.73333333
 0.73333333 0.73333333 0.73333333 0.73333333 0.73333333 0.73333333
 0.73333333 0.73333333 0.73333333 0.73333333 0.73333333 0.66666667
 0.66666667 0.66666667 0.6        0.53333333 0.46666667 0.46666667
 0.46666667 0.46666667 0.4        0.33333333 0.33333333 0.26666667
 0.2        0.13333333 0.06666667 0.06666667 0.06666667 0.        ]",0.5770314050771814,0.7777777777777778,proximal
72,"[0.         0.         0.04444444 0.04444444 0.06666667 0.06666667
 0.08888889 0.08888889 0.13333333 0.13333333 0.15555556 0.15555556
 0.2        0.2        0.22222222 0.22222222 0.28888889 0.28888889
 0.37777778 0.37777778 0.4        0.4        0.93333333 0.93333333
 1.        ]","[0.         0.07142857 0.07142857 0.14285714 0.14285714 0.28571429
 0.28571429 0.42857143 0.42857143 0.5        0.5        0.57142857
 0.57142857 0.64285714 0.64285714 0.71428571 0.71428571 0.78571429
 0.78571429 0.85714286 0.85714286 0.92857143 0.92857143 1.
 1.        ]",0.7809523809523811,"[0.25       0.23636364 0.24074074 0.24528302 0.25       0.25490196
 0.26       0.26530612 0.27083333 0.27659574 0.2826087  0.28888889
 0.29545455 0.30232558 0.30952381 0.31707317 0.325      0.33333333
 0.34210526 0.35135135 0.36111111 0.37142857 0.38235294 0.39393939
 0.40625    0.41935484 0.4        0.4137931  0.39285714 0.40740741
 0.42307692 0.44       0.45833333 0.43478261 0.45454545 0.47619048
 0.5        0.47368421 0.5        0.47058824 0.5        0.53333333
 0.5        0.53846154 0.5        0.54545455 0.6        0.55555556
 0.5        0.57142857 0.5        0.4        0.5        0.33333333
 0.5        1.         1.        ]","[1.         0.92857143 0.92857143 0.92857143 0.92857143 0.92857143
 0.92857143 0.92857143 0.92857143 0.92857143 0.92857143 0.92857143
 0.92857143 0.92857143 0.92857143 0.92857143 0.92857143 0.92857143
 0.92857143 0.92857143 0.92857143 0.92857143 0.92857143 0.92857143
 0.92857143 0.92857143 0.85714286 0.85714286 0.78571429 0.78571429
 0.78571429 0.78571429 0.78571429 0.71428571 0.71428571 0.71428571
 0.71428571 0.64285714 0.64285714 0.57142857 0.57142857 0.57142857
 0.5        0.5        0.42857143 0.42857143 0.42857143 0.35714286
 0.28571429 0.28571429 0.21428571 0.14285714 0.14285714 0.07142857
 0.07142857 0.07142857 0.        ]",0.5243043053050204,0.7627118644067796,proximal
73,"[0.         0.         0.         0.02325581 0.02325581 0.09302326
 0.09302326 0.13953488 0.13953488 0.25581395 0.25581395 0.37209302
 0.37209302 0.46511628 0.46511628 0.72093023 0.72093023 1.        ]","[0.         0.08333333 0.25       0.25       0.33333333 0.33333333
 0.41666667 0.41666667 0.58333333 0.58333333 0.66666667 0.66666667
 0.83333333 0.83333333 0.91666667 0.91666667 1.         1.        ]",0.7848837209302326,"[0.27906977 0.26190476 0.26829268 0.275      0.28205128 0.28947368
 0.2972973  0.30555556 0.31428571 0.32352941 0.33333333 0.34375
 0.35483871 0.33333333 0.34482759 0.35714286 0.37037037 0.38461538
 0.36       0.33333333 0.34782609 0.36363636 0.38095238 0.4
 0.42105263 0.38888889 0.41176471 0.4375     0.46666667 0.5
 0.53846154 0.5        0.45454545 0.5        0.55555556 0.5
 0.57142857 0.66666667 0.8        0.75       1.         1.
 1.         1.        ]","[1.         0.91666667 0.91666667 0.91666667 0.91666667 0.91666667
 0.91666667 0.91666667 0.91666667 0.91666667 0.91666667 0.91666667
 0.91666667 0.83333333 0.83333333 0.83333333 0.83333333 0.83333333
 0.75       0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.66666667 0.58333333 0.58333333 0.58333333 0.58333333 0.58333333
 0.58333333 0.5        0.41666667 0.41666667 0.41666667 0.33333333
 0.33333333 0.33333333 0.33333333 0.25       0.25       0.16666667
 0.08333333 0.        ]",0.599466132277559,0.7272727272727273,proximal
74,"[0.         0.         0.02702703 0.02702703 0.10810811 0.10810811
 0.21621622 0.21621622 0.24324324 0.24324324 0.40540541 0.40540541
 1.        ]","[0.         0.07692308 0.07692308 0.30769231 0.30769231 0.61538462
 0.61538462 0.76923077 0.76923077 0.92307692 0.92307692 1.
 1.        ]",0.8586278586278586,"[0.46428571 0.44444444 0.46153846 0.48       0.5        0.52173913
 0.54545455 0.57142857 0.55       0.52631579 0.55555556 0.52941176
 0.5        0.53333333 0.57142857 0.61538462 0.66666667 0.63636364
 0.6        0.55555556 0.5        0.57142857 0.66666667 0.8
 0.75       0.66666667 0.5        1.         1.        ]","[1.         0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 0.92307692 0.92307692 0.84615385 0.76923077 0.76923077 0.69230769
 0.61538462 0.61538462 0.61538462 0.61538462 0.61538462 0.53846154
 0.46153846 0.38461538 0.30769231 0.30769231 0.30769231 0.30769231
 0.23076923 0.15384615 0.07692308 0.07692308 0.        ]",0.6419949331714039,0.7,proximal
