seed,fpr,tpr,roc_auc,precision,recall,AP,accuracy,time
54,[0.   0.   0.   0.05 0.05 0.55 0.55 1.  ],"[0.         0.07692308 0.76923077 0.76923077 0.92307692 0.92307692
 1.         1.        ]",0.95,"[0.37142857 0.35294118 0.36363636 0.375      0.38709677 0.4
 0.4137931  0.42857143 0.44444444 0.46153846 0.48       0.5
 0.52173913 0.54545455 0.57142857 0.6        0.63157895 0.66666667
 0.70588235 0.75       0.8        0.85714286 0.84615385 0.83333333
 0.90909091 1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.        ]","[1.         0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 0.92307692 0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 0.92307692 0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 0.92307692 0.92307692 0.92307692 0.92307692 0.84615385 0.76923077
 0.76923077 0.76923077 0.69230769 0.61538462 0.53846154 0.46153846
 0.38461538 0.30769231 0.23076923 0.15384615 0.07692308 0.        ]",0.9288250211327134,0.8301886792452831,proximal
55,"[0.         0.         0.         0.03333333 0.03333333 0.1
 0.1        0.16666667 0.16666667 0.23333333 0.23333333 0.4
 0.4        1.        ]","[0.         0.08333333 0.41666667 0.41666667 0.66666667 0.66666667
 0.75       0.75       0.83333333 0.83333333 0.91666667 0.91666667
 1.         1.        ]",0.9166666666666667,"[0.5        0.47826087 0.5        0.52380952 0.55       0.57894737
 0.61111111 0.58823529 0.625      0.66666667 0.64285714 0.69230769
 0.75       0.72727273 0.8        0.88888889 0.875      0.85714286
 0.83333333 1.         1.         1.         1.         1.
 1.        ]","[1.         0.91666667 0.91666667 0.91666667 0.91666667 0.91666667
 0.91666667 0.83333333 0.83333333 0.83333333 0.75       0.75
 0.75       0.66666667 0.66666667 0.66666667 0.58333333 0.5
 0.41666667 0.41666667 0.33333333 0.25       0.16666667 0.08333333
 0.        ]",0.845734126984127,0.8095238095238095,proximal
56,"[0.         0.         0.         0.02439024 0.02439024 0.04878049
 0.04878049 0.17073171 0.17073171 0.31707317 0.31707317 0.7804878
 0.7804878  1.        ]","[0.         0.11111111 0.44444444 0.44444444 0.55555556 0.55555556
 0.66666667 0.66666667 0.77777778 0.77777778 0.88888889 0.88888889
 1.         1.        ]",0.8509485094850948,"[0.2195122  0.2        0.20512821 0.21052632 0.21621622 0.22222222
 0.22857143 0.23529412 0.24242424 0.25       0.25806452 0.26666667
 0.27586207 0.28571429 0.2962963  0.30769231 0.32       0.33333333
 0.34782609 0.36363636 0.38095238 0.35       0.36842105 0.38888889
 0.41176471 0.4375     0.46666667 0.5        0.46153846 0.5
 0.54545455 0.6        0.66666667 0.75       0.71428571 0.83333333
 0.8        1.         1.         1.         1.         1.        ]","[1.         0.88888889 0.88888889 0.88888889 0.88888889 0.88888889
 0.88888889 0.88888889 0.88888889 0.88888889 0.88888889 0.88888889
 0.88888889 0.88888889 0.88888889 0.88888889 0.88888889 0.88888889
 0.88888889 0.88888889 0.88888889 0.77777778 0.77777778 0.77777778
 0.77777778 0.77777778 0.77777778 0.77777778 0.66666667 0.66666667
 0.66666667 0.66666667 0.66666667 0.66666667 0.55555556 0.55555556
 0.44444444 0.44444444 0.33333333 0.22222222 0.11111111 0.        ]",0.7426442121564072,0.86,proximal
57,"[0.         0.         0.         0.02777778 0.02777778 0.13888889
 0.13888889 0.16666667 0.16666667 0.19444444 0.19444444 0.27777778
 0.27777778 0.36111111 0.36111111 0.44444444 0.44444444 0.52777778
 0.52777778 0.61111111 0.61111111 0.75       0.75       1.        ]","[0.         0.07692308 0.15384615 0.15384615 0.30769231 0.30769231
 0.38461538 0.38461538 0.46153846 0.46153846 0.53846154 0.53846154
 0.61538462 0.61538462 0.69230769 0.69230769 0.76923077 0.76923077
 0.84615385 0.84615385 0.92307692 0.92307692 1.         1.        ]",0.7286324786324786,"[0.325      0.30769231 0.31578947 0.32432432 0.33333333 0.34285714
 0.35294118 0.33333333 0.34375    0.35483871 0.36666667 0.34482759
 0.35714286 0.37037037 0.38461538 0.36       0.375      0.39130435
 0.40909091 0.38095238 0.4        0.42105263 0.44444444 0.41176471
 0.4375     0.46666667 0.5        0.46153846 0.5        0.45454545
 0.5        0.44444444 0.5        0.57142857 0.66666667 0.8
 0.75       0.66666667 1.         1.         1.        ]","[1.         0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 0.92307692 0.84615385 0.84615385 0.84615385 0.84615385 0.76923077
 0.76923077 0.76923077 0.76923077 0.69230769 0.69230769 0.69230769
 0.69230769 0.61538462 0.61538462 0.61538462 0.61538462 0.53846154
 0.53846154 0.53846154 0.53846154 0.46153846 0.46153846 0.38461538
 0.38461538 0.30769231 0.30769231 0.30769231 0.30769231 0.30769231
 0.23076923 0.15384615 0.15384615 0.07692308 0.        ]",0.5640583524067687,0.7755102040816326,proximal
58,"[0.         0.         0.         0.01818182 0.01818182 0.09090909
 0.09090909 0.12727273 0.12727273 0.43636364 0.43636364 0.56363636
 0.56363636 0.6        0.6        0.74545455 0.74545455 0.89090909
 0.89090909 1.        ]","[0.         0.07692308 0.38461538 0.38461538 0.46153846 0.46153846
 0.53846154 0.53846154 0.61538462 0.61538462 0.69230769 0.69230769
 0.76923077 0.76923077 0.84615385 0.84615385 0.92307692 0.92307692
 1.         1.        ]",0.7328671328671328,"[0.20967742 0.19672131 0.2        0.20338983 0.20689655 0.21052632
 0.21428571 0.21818182 0.22222222 0.22641509 0.21153846 0.21568627
 0.22       0.2244898  0.22916667 0.23404255 0.23913043 0.24444444
 0.25       0.23255814 0.23809524 0.24390244 0.225      0.23076923
 0.23684211 0.24324324 0.25       0.25714286 0.26470588 0.27272727
 0.25       0.25806452 0.26666667 0.27586207 0.28571429 0.2962963
 0.30769231 0.32       0.33333333 0.34782609 0.36363636 0.38095238
 0.4        0.42105263 0.44444444 0.47058824 0.5        0.53333333
 0.5        0.53846154 0.58333333 0.54545455 0.6        0.66666667
 0.75       0.85714286 0.83333333 1.         1.         1.
 1.         1.         1.        ]","[1.         0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 0.92307692 0.92307692 0.92307692 0.92307692 0.84615385 0.84615385
 0.84615385 0.84615385 0.84615385 0.84615385 0.84615385 0.84615385
 0.84615385 0.76923077 0.76923077 0.76923077 0.69230769 0.69230769
 0.69230769 0.69230769 0.69230769 0.69230769 0.69230769 0.69230769
 0.61538462 0.61538462 0.61538462 0.61538462 0.61538462 0.61538462
 0.61538462 0.61538462 0.61538462 0.61538462 0.61538462 0.61538462
 0.61538462 0.61538462 0.61538462 0.61538462 0.61538462 0.61538462
 0.53846154 0.53846154 0.53846154 0.46153846 0.46153846 0.46153846
 0.46153846 0.46153846 0.38461538 0.38461538 0.30769231 0.23076923
 0.15384615 0.07692308 0.        ]",0.6289639807119729,0.8529411764705882,proximal
59,"[0.         0.         0.         0.04347826 0.04347826 0.19565217
 0.19565217 0.45652174 0.45652174 1.        ]","[0.         0.11111111 0.66666667 0.66666667 0.77777778 0.77777778
 0.88888889 0.88888889 1.         1.        ]",0.9227053140096617,"[0.3        0.27586207 0.28571429 0.2962963  0.30769231 0.32
 0.33333333 0.34782609 0.36363636 0.38095238 0.4        0.42105263
 0.44444444 0.47058824 0.4375     0.46666667 0.5        0.53846154
 0.58333333 0.63636364 0.7        0.77777778 0.75       0.85714286
 1.         1.         1.         1.         1.         1.
 1.        ]","[1.         0.88888889 0.88888889 0.88888889 0.88888889 0.88888889
 0.88888889 0.88888889 0.88888889 0.88888889 0.88888889 0.88888889
 0.88888889 0.88888889 0.77777778 0.77777778 0.77777778 0.77777778
 0.77777778 0.77777778 0.77777778 0.77777778 0.66666667 0.66666667
 0.66666667 0.55555556 0.44444444 0.33333333 0.22222222 0.11111111
 0.        ]",0.8387073347857663,0.8909090909090909,proximal
60,"[0.         0.         0.02325581 0.02325581 0.04651163 0.04651163
 0.06976744 0.06976744 0.1627907  0.1627907  0.3255814  0.3255814
 1.        ]","[0.         0.08333333 0.08333333 0.25       0.25       0.58333333
 0.58333333 0.83333333 0.83333333 0.91666667 0.91666667 1.
 1.        ]",0.9224806201550387,"[0.46153846 0.44       0.45833333 0.47826087 0.5        0.52380952
 0.55       0.57894737 0.61111111 0.58823529 0.625      0.66666667
 0.71428571 0.76923077 0.75       0.72727273 0.7        0.77777778
 0.75       0.71428571 0.66666667 0.6        0.75       0.66666667
 0.5        1.         1.        ]","[1.         0.91666667 0.91666667 0.91666667 0.91666667 0.91666667
 0.91666667 0.91666667 0.91666667 0.83333333 0.83333333 0.83333333
 0.83333333 0.83333333 0.75       0.66666667 0.58333333 0.58333333
 0.5        0.41666667 0.33333333 0.25       0.25       0.16666667
 0.08333333 0.08333333 0.        ]",0.720379157879158,0.7818181818181819,proximal
61,"[0.         0.         0.         0.17021277 0.17021277 0.21276596
 0.21276596 0.68085106 0.68085106 1.        ]","[0.         0.08333333 0.75       0.75       0.83333333 0.83333333
 0.91666667 0.91666667 1.         1.        ]",0.9113475177304965,"[0.27272727 0.25581395 0.26190476 0.26829268 0.275      0.28205128
 0.28947368 0.2972973  0.30555556 0.31428571 0.32352941 0.33333333
 0.34375    0.35483871 0.36666667 0.37931034 0.39285714 0.40740741
 0.42307692 0.44       0.45833333 0.47826087 0.5        0.52380952
 0.5        0.52631579 0.55555556 0.52941176 0.5625     0.6
 0.64285714 0.69230769 0.75       0.81818182 0.9        1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.        ]","[1.         0.91666667 0.91666667 0.91666667 0.91666667 0.91666667
 0.91666667 0.91666667 0.91666667 0.91666667 0.91666667 0.91666667
 0.91666667 0.91666667 0.91666667 0.91666667 0.91666667 0.91666667
 0.91666667 0.91666667 0.91666667 0.91666667 0.91666667 0.91666667
 0.83333333 0.83333333 0.83333333 0.75       0.75       0.75
 0.75       0.75       0.75       0.75       0.75       0.75
 0.66666667 0.58333333 0.5        0.41666667 0.33333333 0.25
 0.16666667 0.08333333 0.        ]",0.8626743626743628,0.8983050847457628,proximal
62,"[0.         0.         0.         0.02222222 0.02222222 0.04444444
 0.04444444 0.13333333 0.13333333 0.15555556 0.15555556 0.17777778
 0.17777778 0.22222222 0.22222222 0.26666667 0.26666667 0.28888889
 0.28888889 0.46666667 0.46666667 0.53333333 0.53333333 1.        ]","[0.   0.05 0.15 0.15 0.5  0.5  0.55 0.55 0.6  0.6  0.65 0.65 0.7  0.7
 0.8  0.8  0.85 0.85 0.9  0.9  0.95 0.95 1.   1.  ]",0.8666666666666667,"[0.45454545 0.44186047 0.45238095 0.46341463 0.475      0.46153846
 0.47368421 0.48648649 0.5        0.51428571 0.52941176 0.54545455
 0.5625     0.58064516 0.56666667 0.5862069  0.57142857 0.59259259
 0.61538462 0.6        0.58333333 0.60869565 0.63636364 0.61904762
 0.65       0.63157895 0.66666667 0.64705882 0.6875     0.73333333
 0.78571429 0.84615385 0.83333333 0.90909091 0.9        0.88888889
 0.875      0.85714286 0.83333333 0.8        0.75       1.
 1.         1.         1.        ]","[1.   0.95 0.95 0.95 0.95 0.9  0.9  0.9  0.9  0.9  0.9  0.9  0.9  0.9
 0.85 0.85 0.8  0.8  0.8  0.75 0.7  0.7  0.7  0.65 0.65 0.6  0.6  0.55
 0.55 0.55 0.55 0.55 0.5  0.5  0.45 0.4  0.35 0.3  0.25 0.2  0.15 0.15
 0.1  0.05 0.  ]",0.7587211132706129,0.7384615384615385,proximal
63,"[0.         0.         0.         0.02222222 0.02222222 0.06666667
 0.06666667 0.17777778 0.17777778 1.        ]",[0.    0.125 0.375 0.375 0.75  0.75  0.875 0.875 1.    1.   ],0.961111111111111,"[0.5        0.46666667 0.5        0.53846154 0.58333333 0.63636364
 0.7        0.66666667 0.75       0.85714286 0.83333333 0.8
 0.75       1.         1.         1.         1.        ]","[1.    0.875 0.875 0.875 0.875 0.875 0.875 0.75  0.75  0.75  0.625 0.5
 0.375 0.375 0.25  0.125 0.   ]",0.8363095238095238,0.9056603773584906,proximal
64,"[0.         0.         0.0212766  0.0212766  0.04255319 0.04255319
 0.06382979 0.06382979 0.08510638 0.08510638 0.14893617 0.14893617
 0.19148936 0.19148936 0.23404255 0.23404255 0.5106383  0.5106383
 0.59574468 0.59574468 1.        ]","[0.         0.07692308 0.07692308 0.38461538 0.38461538 0.46153846
 0.46153846 0.53846154 0.53846154 0.61538462 0.61538462 0.69230769
 0.69230769 0.76923077 0.76923077 0.84615385 0.84615385 0.92307692
 0.92307692 1.         1.        ]",0.8494271685761048,"[0.31707317 0.3        0.30769231 0.31578947 0.32432432 0.33333333
 0.31428571 0.32352941 0.33333333 0.34375    0.35483871 0.36666667
 0.37931034 0.39285714 0.40740741 0.42307692 0.44       0.45833333
 0.47826087 0.5        0.47619048 0.5        0.52631579 0.5
 0.52941176 0.5625     0.53333333 0.57142857 0.61538462 0.66666667
 0.63636364 0.7        0.66666667 0.75       0.71428571 0.83333333
 0.8        0.75       0.66666667 0.5        1.         1.        ]","[1.         0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 0.84615385 0.84615385 0.84615385 0.84615385 0.84615385 0.84615385
 0.84615385 0.84615385 0.84615385 0.84615385 0.84615385 0.84615385
 0.84615385 0.84615385 0.76923077 0.76923077 0.76923077 0.69230769
 0.69230769 0.69230769 0.61538462 0.61538462 0.61538462 0.61538462
 0.53846154 0.53846154 0.46153846 0.46153846 0.38461538 0.38461538
 0.30769231 0.23076923 0.15384615 0.07692308 0.07692308 0.        ]",0.6466068430927225,0.8166666666666667,proximal
65,"[0.         0.         0.         0.04545455 0.04545455 0.06818182
 0.06818182 0.09090909 0.09090909 0.13636364 0.13636364 0.54545455
 0.54545455 1.        ]","[0.         0.08333333 0.25       0.25       0.58333333 0.58333333
 0.66666667 0.66666667 0.75       0.75       0.83333333 0.83333333
 1.         1.        ]",0.8693181818181819,"[0.33333333 0.31428571 0.29411765 0.3030303  0.3125     0.32258065
 0.33333333 0.34482759 0.35714286 0.37037037 0.38461538 0.4
 0.41666667 0.43478261 0.45454545 0.47619048 0.5        0.52631579
 0.55555556 0.58823529 0.625      0.6        0.64285714 0.69230769
 0.66666667 0.72727273 0.7        0.77777778 0.75       0.71428571
 0.66666667 0.6        0.75       1.         1.         1.
 1.        ]","[1.         0.91666667 0.83333333 0.83333333 0.83333333 0.83333333
 0.83333333 0.83333333 0.83333333 0.83333333 0.83333333 0.83333333
 0.83333333 0.83333333 0.83333333 0.83333333 0.83333333 0.83333333
 0.83333333 0.83333333 0.83333333 0.75       0.75       0.75
 0.66666667 0.66666667 0.58333333 0.58333333 0.5        0.41666667
 0.33333333 0.25       0.25       0.25       0.16666667 0.08333333
 0.        ]",0.7167441354941356,0.8035714285714286,proximal
66,[0.    0.    0.    0.1   0.1   0.225 0.225 0.875 0.875 1.   ],[0.  0.1 0.7 0.7 0.8 0.8 0.9 0.9 1.  1. ],0.88,"[0.22222222 0.20454545 0.20930233 0.21428571 0.2195122  0.225
 0.23076923 0.23684211 0.24324324 0.25       0.25714286 0.26470588
 0.27272727 0.28125    0.29032258 0.3        0.31034483 0.32142857
 0.33333333 0.34615385 0.36       0.375      0.39130435 0.40909091
 0.42857143 0.45       0.47368421 0.5        0.47058824 0.5
 0.53333333 0.57142857 0.61538462 0.66666667 0.63636364 0.7
 0.77777778 0.875      1.         1.         1.         1.
 1.         1.         1.         1.        ]","[1.  0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9
 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.9 0.8 0.8 0.8 0.8 0.8 0.8 0.7 0.7
 0.7 0.7 0.7 0.6 0.5 0.4 0.3 0.2 0.1 0. ]",0.8388888888888889,0.9,proximal
67,"[0.         0.         0.         0.04878049 0.04878049 0.07317073
 0.07317073 0.09756098 0.09756098 0.19512195 0.19512195 0.51219512
 0.51219512 0.53658537 0.53658537 1.        ]","[0.         0.07692308 0.23076923 0.23076923 0.30769231 0.30769231
 0.46153846 0.46153846 0.76923077 0.76923077 0.84615385 0.84615385
 0.92307692 0.92307692 1.         1.        ]",0.8592870544090057,"[0.37142857 0.35294118 0.36363636 0.34375    0.35483871 0.36666667
 0.37931034 0.39285714 0.40740741 0.42307692 0.44       0.45833333
 0.47826087 0.5        0.52380952 0.55       0.57894737 0.55555556
 0.58823529 0.625      0.66666667 0.71428571 0.69230769 0.66666667
 0.63636364 0.6        0.66666667 0.625      0.57142857 0.66666667
 0.6        0.75       1.         1.         1.         1.        ]","[1.         0.92307692 0.92307692 0.84615385 0.84615385 0.84615385
 0.84615385 0.84615385 0.84615385 0.84615385 0.84615385 0.84615385
 0.84615385 0.84615385 0.84615385 0.84615385 0.84615385 0.76923077
 0.76923077 0.76923077 0.76923077 0.76923077 0.69230769 0.61538462
 0.53846154 0.46153846 0.46153846 0.38461538 0.30769231 0.30769231
 0.23076923 0.23076923 0.23076923 0.15384615 0.07692308 0.        ]",0.6909207189571562,0.8148148148148148,proximal
68,"[0.         0.         0.         0.05405405 0.05405405 0.13513514
 0.13513514 0.21621622 0.21621622 0.32432432 0.32432432 0.45945946
 0.45945946 0.64864865 0.64864865 0.86486486 0.86486486 1.        ]","[0.     0.0625 0.3125 0.3125 0.4375 0.4375 0.5625 0.5625 0.6875 0.6875
 0.8125 0.8125 0.875  0.875  0.9375 0.9375 1.     1.    ]",0.785472972972973,"[0.33333333 0.31914894 0.32608696 0.33333333 0.34090909 0.34883721
 0.35714286 0.36585366 0.375      0.38461538 0.36842105 0.37837838
 0.38888889 0.4        0.41176471 0.42424242 0.4375     0.4516129
 0.43333333 0.44827586 0.46428571 0.48148148 0.5        0.52
 0.5        0.47826087 0.5        0.52380952 0.55       0.57894737
 0.55555556 0.52941176 0.5625     0.6        0.64285714 0.61538462
 0.58333333 0.63636364 0.7        0.77777778 0.75       0.71428571
 0.83333333 1.         1.         1.         1.         1.
 1.        ]","[1.     0.9375 0.9375 0.9375 0.9375 0.9375 0.9375 0.9375 0.9375 0.9375
 0.875  0.875  0.875  0.875  0.875  0.875  0.875  0.875  0.8125 0.8125
 0.8125 0.8125 0.8125 0.8125 0.75   0.6875 0.6875 0.6875 0.6875 0.6875
 0.625  0.5625 0.5625 0.5625 0.5625 0.5    0.4375 0.4375 0.4375 0.4375
 0.375  0.3125 0.3125 0.3125 0.25   0.1875 0.125  0.0625 0.    ]",0.6943802550731668,0.7735849056603774,proximal
69,"[0.         0.         0.         0.02083333 0.02083333 0.04166667
 0.04166667 0.10416667 0.10416667 0.25       0.25       0.3125
 0.3125     1.        ]","[0.         0.07142857 0.5        0.5        0.64285714 0.64285714
 0.71428571 0.71428571 0.78571429 0.78571429 0.92857143 0.92857143
 1.         1.        ]",0.9285714285714286,"[0.48275862 0.46428571 0.48148148 0.5        0.52       0.5
 0.47826087 0.5        0.52380952 0.55       0.57894737 0.61111111
 0.64705882 0.6875     0.66666667 0.71428571 0.76923077 0.83333333
 0.81818182 0.9        0.88888889 0.875      1.         1.
 1.         1.         1.         1.         1.         1.        ]","[1.         0.92857143 0.92857143 0.92857143 0.92857143 0.85714286
 0.78571429 0.78571429 0.78571429 0.78571429 0.78571429 0.78571429
 0.78571429 0.78571429 0.71428571 0.71428571 0.71428571 0.71428571
 0.64285714 0.64285714 0.57142857 0.5        0.5        0.42857143
 0.35714286 0.28571429 0.21428571 0.14285714 0.07142857 0.        ]",0.8437486316365626,0.8064516129032258,proximal
70,"[0.   0.   0.   0.04 0.04 0.06 0.06 0.34 0.34 0.48 0.48 0.5  0.5  0.54
 0.54 0.64 0.64 1.  ]","[0.         0.07142857 0.28571429 0.28571429 0.42857143 0.42857143
 0.64285714 0.64285714 0.71428571 0.71428571 0.78571429 0.78571429
 0.85714286 0.85714286 0.92857143 0.92857143 1.         1.        ]",0.8028571428571428,"[0.30434783 0.28888889 0.29545455 0.30232558 0.30952381 0.31707317
 0.325      0.30769231 0.31578947 0.32432432 0.30555556 0.31428571
 0.29411765 0.3030303  0.3125     0.32258065 0.33333333 0.34482759
 0.35714286 0.37037037 0.34615385 0.36       0.375      0.39130435
 0.40909091 0.42857143 0.45       0.47368421 0.5        0.52941176
 0.5625     0.6        0.64285714 0.69230769 0.75       0.72727273
 0.7        0.66666667 0.75       0.71428571 0.66666667 0.8
 1.         1.         1.         1.         1.        ]","[1.         0.92857143 0.92857143 0.92857143 0.92857143 0.92857143
 0.92857143 0.85714286 0.85714286 0.85714286 0.78571429 0.78571429
 0.71428571 0.71428571 0.71428571 0.71428571 0.71428571 0.71428571
 0.71428571 0.71428571 0.64285714 0.64285714 0.64285714 0.64285714
 0.64285714 0.64285714 0.64285714 0.64285714 0.64285714 0.64285714
 0.64285714 0.64285714 0.64285714 0.64285714 0.64285714 0.57142857
 0.5        0.42857143 0.42857143 0.35714286 0.28571429 0.28571429
 0.28571429 0.21428571 0.14285714 0.07142857 0.        ]",0.6628490483304147,0.84375,proximal
71,"[0.         0.         0.         0.02564103 0.02564103 0.23076923
 0.23076923 0.25641026 0.25641026 0.41025641 0.41025641 0.61538462
 0.61538462 0.66666667 0.66666667 0.74358974 0.74358974 1.        ]","[0.         0.06666667 0.33333333 0.33333333 0.6        0.6
 0.66666667 0.66666667 0.73333333 0.73333333 0.8        0.8
 0.86666667 0.86666667 0.93333333 0.93333333 1.         1.        ]",0.7982905982905983,"[0.34090909 0.3255814  0.33333333 0.34146341 0.35       0.33333333
 0.34210526 0.35135135 0.33333333 0.34285714 0.35294118 0.36363636
 0.375      0.38709677 0.4        0.4137931  0.42857143 0.40740741
 0.42307692 0.44       0.45833333 0.47826087 0.5        0.52380952
 0.5        0.52631579 0.5        0.52941176 0.5625     0.6
 0.64285714 0.69230769 0.75       0.81818182 0.9        0.88888889
 0.875      0.85714286 0.83333333 1.         1.         1.
 1.         1.         1.        ]","[1.         0.93333333 0.93333333 0.93333333 0.93333333 0.86666667
 0.86666667 0.86666667 0.8        0.8        0.8        0.8
 0.8        0.8        0.8        0.8        0.8        0.73333333
 0.73333333 0.73333333 0.73333333 0.73333333 0.73333333 0.73333333
 0.66666667 0.66666667 0.6        0.6        0.6        0.6
 0.6        0.6        0.6        0.6        0.6        0.53333333
 0.46666667 0.4        0.33333333 0.33333333 0.26666667 0.2
 0.13333333 0.06666667 0.        ]",0.7361325953431216,0.7592592592592593,proximal
72,"[0.         0.         0.         0.04444444 0.04444444 0.06666667
 0.06666667 0.08888889 0.08888889 0.11111111 0.11111111 0.51111111
 0.51111111 0.57777778 0.57777778 1.        ]","[0.         0.07142857 0.35714286 0.35714286 0.57142857 0.57142857
 0.64285714 0.64285714 0.71428571 0.71428571 0.85714286 0.85714286
 0.92857143 0.92857143 1.         1.        ]",0.8857142857142857,"[0.35       0.33333333 0.34210526 0.35135135 0.36111111 0.34285714
 0.35294118 0.36363636 0.375      0.38709677 0.4        0.4137931
 0.42857143 0.44444444 0.46153846 0.48       0.5        0.52173913
 0.54545455 0.57142857 0.6        0.63157895 0.66666667 0.70588235
 0.6875     0.66666667 0.71428571 0.69230769 0.75       0.72727273
 0.8        0.77777778 0.75       0.71428571 0.83333333 1.
 1.         1.         1.         1.         1.        ]","[1.         0.92857143 0.92857143 0.92857143 0.92857143 0.85714286
 0.85714286 0.85714286 0.85714286 0.85714286 0.85714286 0.85714286
 0.85714286 0.85714286 0.85714286 0.85714286 0.85714286 0.85714286
 0.85714286 0.85714286 0.85714286 0.85714286 0.85714286 0.85714286
 0.78571429 0.71428571 0.71428571 0.64285714 0.64285714 0.57142857
 0.57142857 0.5        0.42857143 0.35714286 0.35714286 0.35714286
 0.28571429 0.21428571 0.14285714 0.07142857 0.        ]",0.7783254968654127,0.8305084745762712,proximal
73,"[0.         0.         0.         0.04651163 0.04651163 0.11627907
 0.11627907 0.18604651 0.18604651 0.30232558 0.30232558 0.37209302
 0.37209302 0.62790698 0.62790698 1.        ]","[0.         0.08333333 0.33333333 0.33333333 0.58333333 0.58333333
 0.66666667 0.66666667 0.75       0.75       0.83333333 0.83333333
 0.91666667 0.91666667 1.         1.        ]",0.8546511627906976,"[0.30769231 0.28947368 0.2972973  0.30555556 0.31428571 0.32352941
 0.33333333 0.34375    0.35483871 0.36666667 0.37931034 0.39285714
 0.40740741 0.38461538 0.4        0.41666667 0.43478261 0.40909091
 0.42857143 0.45       0.47368421 0.5        0.52941176 0.5
 0.53333333 0.57142857 0.61538462 0.58333333 0.63636364 0.7
 0.77777778 0.75       0.71428571 0.66666667 0.8        1.
 1.         1.         1.         1.        ]","[1.         0.91666667 0.91666667 0.91666667 0.91666667 0.91666667
 0.91666667 0.91666667 0.91666667 0.91666667 0.91666667 0.91666667
 0.91666667 0.83333333 0.83333333 0.83333333 0.83333333 0.75
 0.75       0.75       0.75       0.75       0.75       0.66666667
 0.66666667 0.66666667 0.66666667 0.58333333 0.58333333 0.58333333
 0.58333333 0.5        0.41666667 0.33333333 0.33333333 0.33333333
 0.25       0.16666667 0.08333333 0.        ]",0.7113951829957799,0.8363636363636363,proximal
74,"[0.         0.         0.         0.02702703 0.02702703 0.05405405
 0.05405405 0.13513514 0.13513514 0.21621622 0.21621622 0.37837838
 0.37837838 0.40540541 0.40540541 0.64864865 0.64864865 1.        ]","[0.         0.07692308 0.15384615 0.15384615 0.46153846 0.46153846
 0.61538462 0.61538462 0.69230769 0.69230769 0.76923077 0.76923077
 0.84615385 0.84615385 0.92307692 0.92307692 1.         1.        ]",0.8461538461538461,"[0.35135135 0.33333333 0.34285714 0.35294118 0.36363636 0.375
 0.38709677 0.4        0.4137931  0.42857143 0.44444444 0.42307692
 0.44       0.41666667 0.43478261 0.45454545 0.47619048 0.5
 0.52631579 0.55555556 0.52941176 0.5625     0.6        0.64285714
 0.61538462 0.66666667 0.72727273 0.8        0.77777778 0.75
 0.85714286 0.83333333 0.8        0.75       0.66666667 1.
 1.         1.        ]","[1.         0.92307692 0.92307692 0.92307692 0.92307692 0.92307692
 0.92307692 0.92307692 0.92307692 0.92307692 0.92307692 0.84615385
 0.84615385 0.76923077 0.76923077 0.76923077 0.76923077 0.76923077
 0.76923077 0.76923077 0.69230769 0.69230769 0.69230769 0.69230769
 0.61538462 0.61538462 0.61538462 0.61538462 0.53846154 0.46153846
 0.46153846 0.38461538 0.30769231 0.23076923 0.15384615 0.15384615
 0.07692308 0.        ]",0.7117278817278818,0.82,proximal
75,[0.    0.    0.    0.075 0.075 0.575 0.575 1.   ],"[0.         0.08333333 0.41666667 0.41666667 0.75       0.75
 1.         1.        ]",0.83125,"[0.34285714 0.32352941 0.3030303  0.28125    0.29032258 0.3
 0.31034483 0.32142857 0.33333333 0.34615385 0.36       0.375
 0.39130435 0.40909091 0.42857143 0.45       0.47368421 0.5
 0.52941176 0.5625     0.6        0.64285714 0.69230769 0.75
 0.72727273 0.7        0.66666667 0.625      0.71428571 0.83333333
 1.         1.         1.         1.         1.         1.        ]","[1.         0.91666667 0.83333333 0.75       0.75       0.75
 0.75       0.75       0.75       0.75       0.75       0.75
 0.75       0.75       0.75       0.75       0.75       0.75
 0.75       0.75       0.75       0.75       0.75       0.75
 0.66666667 0.58333333 0.5        0.41666667 0.41666667 0.41666667
 0.41666667 0.33333333 0.25       0.16666667 0.08333333 0.        ]",0.7344463542992956,0.8461538461538461,proximal
