seed,fpr,tpr,roc_auc,precision,recall,AP,accuracy,site
83,"[0.         0.         0.         0.05882353 0.05882353 0.11764706
 0.11764706 0.23529412 0.23529412 0.41176471 0.41176471 1.        ]","[0.         0.16666667 0.33333333 0.33333333 0.5        0.5
 0.66666667 0.66666667 0.83333333 0.83333333 1.         1.        ]",0.8627450980392157,"[0.46153846 0.41666667 0.45454545 0.5        0.55555556 0.5
 0.57142857 0.66666667 0.6        0.75       0.66666667 1.
 1.         1.        ]","[1.         0.83333333 0.83333333 0.83333333 0.83333333 0.66666667
 0.66666667 0.66666667 0.5        0.5        0.33333333 0.33333333
 0.16666667 0.        ]",0.738960113960114,0.782608695652174,MAK
84,"[0.         0.         0.15384615 0.15384615 0.23076923 0.23076923
 0.53846154 0.53846154 1.        ]",[0.    0.125 0.125 0.375 0.375 0.625 0.625 1.    1.   ],0.701923076923077,"[0.53333333 0.5        0.46153846 0.41666667 0.45454545 0.5
 0.55555556 0.625      0.57142857 0.5        0.6        0.5
 0.33333333 0.5        1.         1.        ]","[1.    0.875 0.75  0.625 0.625 0.625 0.625 0.625 0.5   0.375 0.375 0.25
 0.125 0.125 0.125 0.   ]",0.5989125457875457,0.6666666666666666,MAK
85,[0. 0. 1.],[0. 1. 1.],1.0,[1. 1.],[1. 0.],1.0,1.0,MAK
86,"[0.         0.09090909 0.18181818 0.18181818 0.45454545 0.45454545
 0.72727273 0.72727273 1.        ]","[0.         0.         0.         0.33333333 0.33333333 0.66666667
 0.66666667 1.         1.        ]",0.5454545454545454,"[0.27272727 0.2        0.22222222 0.25       0.28571429 0.16666667
 0.2        0.25       0.33333333 0.         0.         1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.33333333
 0.33333333 0.33333333 0.33333333 0.         0.         0.        ]",0.2972582972582972,0.7857142857142857,MAK
87,[0.         0.06666667 0.06666667 0.13333333 0.13333333 1.        ],[0.         0.         0.66666667 0.66666667 1.         1.        ],0.9111111111111111,[0.6        0.5        0.66666667 0.5        0.         1.        ],[1.         0.66666667 0.66666667 0.33333333 0.         0.        ],0.5888888888888889,0.8333333333333334,MAK
88,"[0.         0.07142857 0.35714286 0.35714286 0.64285714 0.64285714
 1.        ]","[0.         0.         0.         0.66666667 0.66666667 1.
 1.        ]",0.5476190476190476,"[0.25       0.18181818 0.2        0.22222222 0.25       0.28571429
 0.16666667 0.         0.         0.         0.         0.
 1.        ]","[1.         0.66666667 0.66666667 0.66666667 0.66666667 0.66666667
 0.33333333 0.         0.         0.         0.         0.
 0.        ]",0.23412698412698413,0.8235294117647058,MAK
89,[0.   0.   0.   0.25 0.25 1.  ],[0.  0.2 0.8 0.8 1.  1. ],0.95,"[0.55555556 0.5        0.57142857 0.66666667 0.8        1.
 1.         1.         1.         1.        ]",[1.  0.8 0.8 0.8 0.8 0.8 0.6 0.4 0.2 0. ],0.9111111111111112,0.8095238095238095,MAK
90,[0. 0. 0. 1.],[0.         0.33333333 1.         1.        ],1.0,[1. 1. 1. 1.],[1.         0.66666667 0.33333333 0.        ],1.0,0.8571428571428571,MAK
91,"[0.         0.         0.13333333 0.13333333 0.53333333 0.53333333
 0.66666667 0.66666667 1.         1.        ]",[0.  0.2 0.2 0.4 0.4 0.6 0.6 0.8 0.8 1. ],0.5333333333333334,"[0.25       0.21052632 0.22222222 0.23529412 0.25       0.26666667
 0.28571429 0.23076923 0.25       0.27272727 0.2        0.22222222
 0.25       0.28571429 0.33333333 0.4        0.5        0.33333333
 0.5        1.         1.        ]","[1.  0.8 0.8 0.8 0.8 0.8 0.8 0.6 0.6 0.6 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.2
 0.2 0.2 0. ]",0.4616883116883117,0.75,MAK
92,[0.         0.         0.58333333 0.58333333 1.        ],[0.  0.5 0.5 1.  1. ],0.7083333333333333,"[0.22222222 0.125      0.14285714 0.16666667 0.2        0.25
 0.33333333 0.5        1.         1.        ]",[1.  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0. ],0.6111111111111112,0.8571428571428571,MAK
93,[0.         0.06666667 0.06666667 1.        ],[0. 0. 1. 1.],0.9333333333333333,[0.5 0.  1. ],[1. 0. 0.],0.5,0.9375,MAK
94,[0.  0.  0.  0.2 0.2 0.4 0.4 1. ],[0.  0.2 0.4 0.4 0.8 0.8 1.  1. ],0.8400000000000001,"[0.71428571 0.66666667 0.8        0.75       0.66666667 1.
 1.         1.        ]",[1.  0.8 0.8 0.6 0.4 0.4 0.2 0. ],0.8528571428571428,0.6,MAK
95,"[0.         0.         0.         0.08333333 0.08333333 0.33333333
 0.33333333 0.58333333 0.58333333 1.        ]","[0.         0.16666667 0.33333333 0.33333333 0.5        0.5
 0.83333333 0.83333333 1.         1.        ]",0.7777777777777778,"[0.46153846 0.41666667 0.45454545 0.5        0.55555556 0.5
 0.42857143 0.5        0.6        0.75       0.66666667 1.
 1.         1.        ]","[1.         0.83333333 0.83333333 0.83333333 0.83333333 0.66666667
 0.5        0.5        0.5        0.5        0.33333333 0.33333333
 0.16666667 0.        ]",0.7111823361823362,0.7222222222222222,MAK
96,[0.         0.         0.30769231 0.30769231 1.        ],[0.  0.5 0.5 1.  1. ],0.8461538461538461,"[0.33333333 0.2        0.25       0.33333333 0.5        1.
 1.        ]",[1.  0.5 0.5 0.5 0.5 0.5 0. ],0.6666666666666666,0.9333333333333333,MAK
97,[0.    0.    0.    0.375 0.375 0.75  0.75  1.   ],[0.   0.25 0.5  0.5  0.75 0.75 1.   1.  ],0.71875,"[0.4        0.33333333 0.375      0.42857143 0.5        0.4
 0.5        0.66666667 1.         1.         1.        ]",[1.   0.75 0.75 0.75 0.75 0.5  0.5  0.5  0.5  0.25 0.  ],0.725,0.6666666666666666,MAK
98,"[0.         0.         0.11111111 0.11111111 0.44444444 0.44444444
 0.66666667 0.66666667 1.        ]",[0.  0.2 0.2 0.4 0.4 0.6 0.6 1.  1. ],0.6222222222222222,"[0.45454545 0.4        0.33333333 0.375      0.42857143 0.33333333
 0.4        0.5        0.66666667 0.5        1.         1.        ]",[1.  0.8 0.6 0.6 0.6 0.4 0.4 0.4 0.4 0.2 0.2 0. ],0.58995670995671,0.7142857142857143,MAK
99,"[0.         0.07692308 0.30769231 0.30769231 0.53846154 0.53846154
 0.61538462 0.61538462 1.        ]","[0.         0.         0.         0.33333333 0.33333333 0.66666667
 0.66666667 1.         1.        ]",0.5128205128205128,"[0.27272727 0.2        0.22222222 0.125      0.14285714 0.16666667
 0.2        0.         0.         0.         0.         1.        ]","[1.         0.66666667 0.66666667 0.33333333 0.33333333 0.33333333
 0.33333333 0.         0.         0.         0.         0.        ]",0.23164983164983166,0.8125,MAK
